label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Shirt,0.1875,75.625,124.375,96,129.375,83,0.25,25.6875,192.0625,117.8125,109.25,114.3125,184.5625,29.5625,38.75,143.375,118.375,112.625,109.6875,142.75,40.1875,0.5,73,120.4375,118.5625,116.875,82.6875,0.8125,0.75,73.1875,123,119.6875,118.5,71.1875,0.9375,0.8125,82.5,123.875,122.75,121.875,71.375,0.8125,0.625,78.0625,116,117.5625,119.5,64,1.125
Coat,0,5.25,57.1875,176.9375,62.1875,13.1875,0,0,61.5,126.9375,148.625,103.5,65.125,0,0,75.3125,153.6875,128.375,114,85.8125,0,0,87.375,129.8125,132.875,101.25,89.5,0,0,98.625,128.5,140.3125,121.6875,88.75,0,0,47.9375,142.8125,149.625,130.4375,56.625,0,0,0.25,107.25,139.4375,110.0625,15.6875,0
Trouser,0,0,72.4375,114,65.1875,0,0,0,0,75.8125,118.375,70.125,0,0,0,0,90.5625,108.5,68.6875,0,0,0,0,81.375,82.4375,61.375,0,0,0,0,77,63.8125,57.75,0,0,0,0,64,45.375,53.0625,0,0,0,0,59.625,32.4375,48.0625,0,0
T-shirt/top,0.25,8.25,49.8125,108.125,56.8125,6.1875,0.125,22.3125,62,34.875,38.5,31.625,48.875,17.75,63.4375,74.5,40.5625,38.1875,37.5625,66.5625,50.9375,90.9375,142.0625,87.5,66,69.125,121.5,66.875,18.8125,78.125,82.6875,74.875,69.875,58.0625,12.75,0.25,36.5,83.25,77.5,71.75,42.625,0.125,0,41.875,74.125,70.75,68.75,42.5625,0.5
Pullover,0,10.3125,81.0625,108.5,89.75,37.3125,0,0,53.5625,52.25,57.9375,52.125,61.8125,0,0,73.625,77.875,53.9375,47.8125,100.625,5.5625,0,91.25,61.5625,51.5625,55,105.1875,10.875,0,80.5625,50.875,39.5625,36.75,66.375,13.375,0,76.1875,0.25,0.125,0.125,55.8125,13.6875,0,69.6875,0.125,0,0.0625,53.25,12.75
Pullover,0.25,55.0625,208.75,197.375,191,59.875,0.125,0,184.8125,207.25,235.25,223.75,149.4375,0.5,0,216.375,231,193,218.125,191.5,0,0.25,193.125,226.375,238.5625,190.5,215,0,16.25,196.6875,213.8125,239,227.9375,197,0,29.625,184.25,245.375,242.75,225.8125,180.75,13.4375,31.5,134.9375,122.625,122.625,123.25,134.3125,29.375
Bag,0,0.0625,20.625,21.875,12.375,0,0,0,0.875,51.3125,1.0625,54.875,7.0625,0,0,140.6875,175.875,182.25,179.75,137.0625,0,0,145.6875,179.8125,185.75,184.875,141.5,0,0,164.8125,185.125,189,191.9375,151.1875,0,0,178.1875,189.625,193.3125,197.8125,161.1875,0,0,167.375,198,153.5625,153.125,131.25,0
Pullover,0,1.6875,22.5,133.6875,28.25,2.5625,0,0,35.625,32.625,38.875,32.9375,48.25,0,0,55.25,86.75,73.9375,80.5,86.5,0.0625,0,96.6875,76.875,92.9375,73.375,116.5,0,0,114.3125,57.25,100.9375,70.875,120.375,0,0,111.4375,46.875,118.375,62.5,107.5,0,0,101.3125,0.0625,0.1875,0.4375,99.125,2.6875
Shirt,82.3125,134.375,123.5,125.0625,127.625,129.625,72.375,172.0625,195.5,193.1875,196.1875,190.625,194.5625,138.75,23.6875,121.25,183.875,216.0625,190.0625,106.3125,27.0625,0.25,124.5,198.0625,227.5625,205.1875,114.6875,0.8125,0.625,135.875,156.0625,206.375,196.8125,145,0.125,1.25,135.9375,177,209.125,183.6875,146.8125,1.25,0.1875,70.25,125.9375,143.5,130.625,68.375,0.25
Ankle boot,0,0,0,0.375,109.875,126.0625,5.4375,0,0,0,0.5,185.5,226.4375,147.1875,0,0,0,0.9375,210.1875,222.3125,111.8125,0,0,0,43.5625,219.875,218.1875,74.125,0.1875,0.1875,18.6875,164,218.8125,216.125,68.75,67.375,104.9375,152.5,225.5625,215.625,215.3125,94.125,43.5625,142.25,174.125,144.1875,111.0625,166.6875,74.6875
Dress,0,0.8125,63.5625,47,54.9375,1.8125,0,0,24.6875,81.25,80.3125,106.75,50.1875,0,0,11.6875,100.9375,51.4375,52.3125,5.5625,0,0,0.25,64.125,98.6875,77.4375,0.0625,0,0,0.125,48.6875,64.5,63.1875,0.0625,0,0,0.0625,90.3125,145.5625,129.0625,0.125,0,0,0,0.3125,49.125,3,0,0
Shirt,0.125,94.25,199,167.625,196.25,109.75,0,0,198.5625,213.5,213.375,210.25,217.5,1,6,227.6875,205.75,205.375,200.3125,230.9375,20.5,28.25,219.75,204.1875,205.3125,202.875,215.6875,31.5625,0.125,91.8125,209.5,208.4375,203.75,59.9375,0.125,0.375,100.1875,207.4375,214.0625,200.625,81.5625,0,1,91.5625,195.5,211.5,193.0625,90,0.5625
Coat,0,2.8125,119.5,158.625,142.5625,0.4375,0.0625,0.25,45.375,145.6875,169.125,170.1875,63.3125,0.375,0.4375,93.4375,140.0625,165.4375,143.6875,115.3125,0.125,2.375,143.5,111.5625,158.375,168.5625,177.125,0.1875,17.625,160.25,107.0625,161.25,168.4375,174.125,24,40.4375,112.125,97.875,170.75,161.5,141.8125,64.25,11.5625,23.1875,96.5625,159.8125,133.6875,48.5625,14.9375
Trouser,0,0,106.0625,186.875,166.4375,0,0,0,0,155.5,231.375,229.5,0,0,0,0,139,180.75,222.9375,0,0,0,0,122.1875,135.625,193.3125,0,0,0,0,117.75,79.9375,190.75,0,0,0,0,112.625,84,179.6875,0,0,0,0,88.75,78.0625,157.375,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.625,26.25,48,38.6875,57,0,0,0.75,138.8125,118.625,179.1875,92.125,12.0625,49.375,108.25,124.0625,41.75,63.375,123.75,98.1875,153.5,166.3125,195.9375,110,142.3125,131.4375,12,62.6875,77.125,84.4375,83.6875,79.625,51.875,0,0,0,0,0,0,0
Shirt,0.0625,100.125,148.4375,107.6875,155.9375,48.25,0,5.3125,170.8125,158.25,166.25,164.5,130.75,10.4375,0,76.9375,161.25,122.0625,172.625,60,5.3125,0,49.25,136.375,158.75,154.375,24.8125,0,0.0625,53.6875,123.75,137.0625,123.4375,25,0,0.0625,45.875,153.8125,178.6875,143.9375,35.75,0,0,27.9375,112,166.75,109.75,12.0625,0
T-shirt/top,0,36.25,138.4375,139.375,156.875,69.6875,0,0,112.6875,176,165.3125,171.25,172.4375,0,0,132.25,192.875,172.5625,179.375,189.5625,13.25,0,0.6875,159.5,179.8125,188.4375,18.25,0.125,0,0.0625,181.375,181.625,183.8125,41.8125,0,0,4.6875,188.75,182.25,181.875,63.1875,0,0,10.375,155.5,184.125,177,56.375,0
Sandal,0,0,0,0.8125,0.5,42.6875,0.25,0,0,0.875,65.9375,108.1875,132.6875,0.8125,0,0,0.1875,18.875,81.625,92.1875,55.125,0,3.4375,0.8125,0.25,105.75,156.875,129.625,37.75,122.5625,65.5625,110.0625,161.9375,152.6875,139.8125,142,147.25,141.25,135.75,145.6875,136.25,109.8125,18.375,67.375,82.3125,61.3125,28,68.5,69.5
Shirt,0,2.25,28.5,115,46.875,6.1875,0,0,36.4375,39.9375,45.3125,42.5625,52.1875,0,0,41,57.375,35.75,46.375,59.5625,0,0,49,49.25,45.0625,60.4375,46.625,2.9375,0,54,45.1875,49.625,64.5,38.1875,11.3125,0,48,51.875,53.125,68.375,33.75,16.1875,0,42.5,38.5625,57.4375,61.375,26.6875,19.3125
T-shirt/top,0.125,110.875,156.0625,103.1875,144.25,115.1875,0.125,0,181.25,196.1875,205.8125,196.375,169.6875,0,0.1875,207.1875,193.3125,185.8125,189.0625,191.3125,0,10.3125,208,187,186.9375,189,194.9375,1.5,21.375,204.1875,188.4375,184.125,185.125,193.1875,22.625,11.6875,91.5625,187.5,186.5,185.125,111.125,10.9375,0.125,34.1875,164.625,171,163.0625,61.875,0.0625
Sneaker,0,0,0,0,0,0,0,0,0,0.25,0.3125,9.6875,0.125,14.4375,0,0,6.5625,125.0625,64.875,16.5,88.8125,27.25,77.6875,173.4375,169.3125,177.5625,188.8125,175.25,97.6875,124.8125,109.25,88.375,52.1875,37.4375,45.375,0,9.5625,19.375,22.25,7.0625,5.5625,3.1875,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.1875,31.5,109.9375,88.375,6.5625,45.4375,64.5,147.625,198.5625,210.375,214.25,219.5625,193.3125,18.8125,50,58.1875,57,55,53.875,56.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0.375,81.625,93.25,118.125,19,0,0,1.375,137.25,231.5625,217.1875,81.8125,0,0,17.1875,186.4375,232.25,205.1875,136.1875,0,0.125,73.3125,217.5625,231.6875,191.0625,215.5625,0.25,0.9375,152.3125,187,231.9375,179.5,188.5625,71.375,137,191.9375,210.5625,140.1875,99.0625,162.3125,78.9375,148.75,142.4375,150.25,10,75.125,147.125
Shirt,0.1875,23.5625,116.5625,182.5625,114.125,30.75,0.5,0.25,154.6875,170.5,170.6875,163.375,160.0625,4.625,44.6875,194.6875,167.375,168.25,165.375,181.0625,48.75,10.4375,90.75,173.3125,173,168.625,89.625,10,0,19.1875,177.0625,176.5625,167.25,42.625,0,0,21.1875,181.75,178.875,169.125,49.75,0,0,20.4375,156.1875,172.1875,149.5,40.9375,0
Coat,0,0.625,95.75,181.5625,109.1875,7.6875,0.0625,0,134.25,216.9375,208.8125,213.5,188.125,0,0,195.3125,219.1875,217.625,211.125,231.125,14.6875,0,221.875,220.9375,221.875,218.5,213.6875,39.4375,0,213.0625,199.1875,222.125,222.5625,190.875,50.25,0,189.125,213.1875,222.9375,217.1875,193.6875,47.9375,0,147.5,94.75,105.75,103.75,145.5,28.0625
Trouser,0,50.125,65.375,93.125,70.625,27.375,0,0,62.75,96.4375,100.8125,118.8125,75.4375,0,0,82.4375,172.125,136.8125,116.0625,112.375,0,0,97.875,137.875,71,74.875,107.3125,0,0,53.3125,67.25,37,143,121.375,0,0,61.75,94.8125,14.4375,53.9375,89.6875,0,0,47.75,65.6875,10.625,63.9375,66,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.1875,6.6875,6.9375,18,40.5625,0.375,6.5,35.6875,68.375,129.6875,171.3125,88.875,59.25,43.125,62.25,80.75,70.5625,61,56.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.125,0.5,130,172.875,117,0,0,0.8125,64.625,186.0625,187.9375,125.8125,0.0625,0,4.125,130.625,185.8125,188.4375,152.1875,10.125,26.5625,76.875,162.5,179.1875,184.0625,164.6875,102.875,119.3125,139.375,177.875,152.1875,195.4375,156.1875,0,7,24.625,3.125,4.875,35.25,9.4375
Ankle boot,0,0,0,17,16.6875,0.25,0,0,0,0.0625,79.75,171.875,173.875,95.8125,0,0,0.6875,93.875,157.125,140.875,102.5625,0,0,21.25,147.4375,161.25,152.9375,126.6875,19,35.625,137.25,149,150.4375,157.3125,180.75,132.4375,164.8125,150.6875,160.8125,121,185.9375,122.375,0.1875,21.125,41.8125,7.875,0,15.6875,6.25
T-shirt/top,0.4375,88.375,183.3125,188.25,188.0625,107.25,0,9.8125,213.125,212,211.875,211,210.75,37.125,54.5625,204.5625,210.9375,212.8125,214.875,194.5,68.875,0.0625,8.125,207.8125,213.25,216.5,35.3125,0.125,0,0.125,208.5625,215.0625,214.625,43.9375,0,0,0.25,216.75,218.9375,216.9375,49.125,0,0,0.25,201.3125,203.8125,200.9375,48.8125,0
T-shirt/top,0.3125,36.625,59.75,22.9375,65,47.5,1.0625,16.75,45.3125,78.3125,63.8125,85.75,47.5,17.75,0.0625,23.0625,174.1875,199.125,191.25,20.5,0.125,0,23.875,78.4375,98.5,68.375,17.625,0.0625,0,24.6875,37.8125,35.875,36.625,20.75,0.0625,0,23.875,42.875,36.375,36.5,22.0625,0,0,22.6875,46.4375,36.875,36.75,21.3125,0
Pullover,0,23.6875,54.4375,68.8125,69.875,39.1875,0,0,55.375,46.6875,76.1875,68.625,53.375,0,0,57.4375,63.0625,113.5625,68.5,60.6875,3.25,0,54.125,63.375,114.6875,82.0625,63.25,7,0,54,68.1875,92.3125,61.5,64.875,10.4375,0,53.75,61.125,46.3125,40.1875,72.1875,11.8125,0,41.3125,95.3125,60.3125,83.375,69.9375,7.8125
T-shirt/top,0,85.5,182.1875,178.5,188.9375,98.9375,0,15.1875,220.0625,215.0625,213.375,213.625,222.25,18.5625,9.4375,89.8125,224.1875,217.1875,223.0625,85.5625,8.25,0,0.1875,225.0625,220.1875,226.625,1.4375,0,0,28.125,224.3125,219.5625,221.8125,43.375,0,0,59.375,222.1875,219.25,217.4375,92.125,0,0,61.0625,190.375,197.8125,180.3125,75.125,0.125
Bag,0,0.1875,28.9375,56.5,60.875,0.5,0,0.0625,0.875,77.5,1.125,51.1875,33,0.0625,0.25,72.9375,126.375,75.4375,84.4375,122.75,17.875,45.5,188.8125,179.9375,187.625,186.1875,187.1875,123.625,119.5,220.25,215.1875,186.5,212.0625,212.0625,210.4375,144.1875,227.25,235.1875,207.9375,235.375,234.8125,181.625,84.875,221.9375,217.1875,182.625,182.6875,179.8125,85.875
Ankle boot,0,0,0,0,0,0,0,0,0,0.3125,5.1875,35.0625,0.4375,26.5,0,0,0.0625,37.875,118.9375,191.6875,100.1875,0.125,0.1875,8.8125,74.9375,136,164.1875,108.0625,12.25,29.6875,58.9375,92.75,152.75,105.3125,71.8125,81.125,106,120.25,115.875,121.625,175.25,87.3125,0,0,0,0,0,0,0
Bag,0,0,7.4375,51.75,21.8125,0,0,0,0.5,58.8125,0.875,46.8125,0.625,0,0,21.125,29.375,0.25,8.1875,40.5,0,0,114.8125,104.1875,41.5625,81.625,142.3125,0,0,127.3125,188.8125,178.1875,166.1875,150.3125,0,0,114.625,205.625,199.625,188.3125,147.6875,0,0,28.8125,171.5,192.9375,181.75,56.9375,0
Sandal,0,0,0,0,0,0,0,0,0,0,0.1875,116.6875,130.3125,65.0625,0,0,0,0,0.5625,80,94.1875,0,0.1875,0.5625,0,20.8125,192.5625,84.9375,12.625,68.75,97.125,10.125,112.875,97.125,92.75,88.5625,187.125,197.4375,102.6875,8.125,74.625,118.4375,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,5.25,160.5625,91.875,29.8125,0,0,0,46.4375,202.4375,208.375,113.375,0.1875,0.1875,0.5,122.5625,194.5625,198.5,139.375,52.6875,68.6875,99.5,186.5,204.25,207.875,170,84.375,138.6875,159,129.5625,76.875,132.0625,101.875,0,0,0,0,0,0,0
Pullover,0,33.9375,177.5,192.5625,176.8125,44.1875,0,0.5625,112.1875,193.5625,184.25,195.25,131.125,0.3125,0,151.875,200.6875,199.3125,203.4375,172.875,0,0,189.875,202.25,201.6875,207.625,216.3125,0,5.8125,220.1875,204.8125,205.5625,211.75,227.875,11.0625,26.9375,174.8125,177.0625,177.5,184.875,204.9375,27.5,12.25,87.5625,157.1875,173.0625,154.1875,124.9375,15.375
Pullover,0,0.1875,51.125,85.75,74.625,0.6875,0,0,32.75,57.875,79.4375,40.1875,32.75,0,0,48.625,130.9375,88.875,78.875,39.3125,1.375,0,71.9375,112,108.6875,67.75,67.8125,3.75,0,87.75,83.3125,67.125,56.5,52.5,7.0625,0,88.375,95.4375,68.5625,69.5625,50.125,10.4375,0,71.3125,70.875,69.625,69.5625,52.375,7.0625
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,45.4375,65.6875,25.3125,62.3125,15.5,40.25,83.125,129.3125,141.875,139.625,87.25,82.5625,105.5625,107.375,97.5,89.875,80.25,63.25,0,8.125,15.3125,16.8125,15.75,16.5625,4.9375,0,0,0,0,0,0,0
Pullover,0.5,101.4375,178.5625,165.625,186.5625,130.875,3,1.6875,226.125,225.9375,226.375,226,228.5,53.5625,32.0625,206.6875,231.8125,226.25,227.3125,207.8125,97.25,57.125,160.625,229.625,225.125,229.25,153.0625,120.375,80.75,143.625,229.8125,224.125,225.6875,146.5,146.9375,106.0625,218.125,229.875,225.125,225.8125,222.5625,167.3125,6.1875,142.25,212.125,210.6875,219.875,186.6875,34.6875
Shirt,0.0625,59.0625,103.75,93.5625,108.75,43,0.0625,0,135.3125,152.125,128.3125,123.9375,108.875,0,0,156.6875,128.375,118.875,134.75,130.0625,0,2.4375,138.1875,121.6875,127.6875,148.125,139.875,0,13.625,126,150.1875,137.625,138.875,138.4375,0.125,22.75,132.75,151.5625,155.9375,153.6875,129.375,13.0625,18.875,104.25,151.9375,145.125,155.125,92.6875,18.625
Ankle boot,0,0,0.125,0,0,22.875,0.1875,0,0,0.5,178.3125,204.625,206.625,0.5,0,0,5.0625,209.125,217.5625,214.625,68.6875,0,0.125,49.8125,202.75,218.6875,217.8125,133.9375,10.3125,38.875,167.5625,213.75,196.75,105.75,91,116.875,167.0625,187.5,177.625,36.75,59.375,91.625,7.3125,23.4375,35.1875,15.4375,0.25,22.5,32.9375
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,5.3125,10.5,12.4375,16.375,0.8125,29.125,35.5,86,90.3125,90.3125,24.25,15.8125,42.875,28.5625,27.3125,61.5,65.5,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pullover,0,34.8125,134.75,153.5,142.1875,58.75,0.125,0,151.125,207.9375,205.3125,201.125,194,0,0,177.0625,207.375,206.5625,201.5,224.8125,4.25,0,200.875,177.6875,208.5,202.5,227.75,21.6875,0,207.375,178.1875,207.3125,208.1875,200,33.5625,0,192.75,188.75,206.6875,208.75,169.9375,38.4375,0,151.1875,99.125,107.875,107.125,125.4375,36.625
Shirt,0,0.375,76,160.5,110.5,14.375,0,0,15.1875,115.3125,129.875,105.5625,47,0,0,32.375,128.6875,119.25,126.6875,69,0,0,46.6875,136.0625,125.6875,116.0625,87.5625,0,0,51.9375,128,122.1875,111.0625,110.5625,0,0,43,107.625,137.875,110.5,42.0625,0,0,0.1875,99.8125,136.125,107.375,0.25,0
Dress,0,0,76.1875,83,68.25,0,0,0,0,78.4375,155.9375,78.1875,0,0,0,0,71.1875,147.4375,64.4375,0,0,0,0,104.375,146.875,67.9375,0,0,0,0,127.625,158.5,129.25,0,0,0,0,160.8125,160.8125,139.625,0,0,0,0,136.9375,172.125,119.3125,0,0
Trouser,0,0,115.1875,203,195.25,6.5625,0,0,0,138.625,201.9375,200.0625,26.125,0,0,0,153.125,93.4375,205.3125,12.9375,0,0,0,171.375,8.8125,173.9375,0,0,0,0,163,9.4375,159.5,0.75,0,0,0,128.8125,61.5625,173.625,0.5,0,0,0,58,99.5625,137.8125,0,0
Dress,0,0,173.9375,211.6875,170.25,0,0,0,0.6875,238.6875,233.9375,237.6875,4.0625,0,0,18.3125,244.1875,237.125,243.125,30.3125,0,0,45.1875,241.3125,238,240.625,46.4375,0,0,5.9375,167.6875,238.25,191.625,7.8125,0,0,0.6875,136.25,238.8125,136.125,0.6875,0,0,0.875,107.4375,221.4375,111.25,0.8125,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,2.25,100.625,118.4375,47.25,82.625,37.25,90.4375,159.125,189.6875,204.0625,212.4375,142.1875,107.375,128.9375,136.1875,110.5,95.3125,96.9375,67.8125,0,7.4375,21,20.3125,16.3125,7.6875,0,0,0,0,0,0,0,0
Pullover,0.1875,67.0625,147.5625,179.8125,159.375,87.875,2.9375,3.0625,184.9375,183.875,184.875,183.9375,185.3125,51.1875,24.8125,206.3125,184.9375,190,191.125,196.75,76.8125,45.0625,173.625,203.5,200.9375,201.375,190.125,95.375,61.0625,154,211.375,206,203.25,145.125,103.125,76.625,127,217.6875,212.3125,211.8125,140.0625,119.25,61.875,95.75,159.6875,175.8125,168.125,61.6875,119.1875
Bag,0,0,0.6875,65.25,4.3125,0,0,0,0,39.0625,25.3125,45.75,0,0,0,12.25,74.5625,27.9375,75.4375,17,0,0,24.9375,42,27,31.625,36.6875,0,0,60.875,98.625,64.4375,89.125,100.8125,0,0,64.375,201.25,189.5625,185.0625,128.8125,0,0,35.1875,233.0625,228.5,221.875,89.5625,0
Bag,0.375,26.375,139.875,136.4375,124.75,24,0.3125,0.5,84.75,170.25,159.25,141.6875,62.6875,0.4375,0.625,117.25,177.625,162.8125,153.625,70.125,1.375,0.875,154.375,178.4375,176.375,161,72.625,11.375,17.375,158.3125,181,180.4375,174.5625,82.875,13.5625,37.5625,144.1875,161.75,161,143.3125,62,32.625,33.8125,59.9375,60.1875,57.6875,58.625,57.5625,41.4375
Pullover,0,0,0,0,0,0,0,0.125,27.3125,60.4375,73.75,72.1875,21.4375,0.125,0,77.0625,71.3125,79.6875,55.3125,70.25,0.125,36.5625,76.6875,69.25,59.6875,65.9375,100.25,25.25,48.9375,82.8125,56.625,70.3125,81.0625,92.25,67.8125,44.0625,59.625,80.5625,102.8125,78.6875,48.9375,52.5,0,0.25,18.8125,28.625,21.375,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,24.5625,164.3125,134.875,79.5,0,0,0.25,74.375,188.8125,185,140.875,0.3125,0.125,35.25,153.8125,188.625,194.8125,111.5625,109,137.5,152.5,183.625,191.9375,193.125,140.3125,34.5625,112.5625,153.4375,146.6875,100.375,174.9375,127.8125,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0.125,8.9375,0.0625,0,0,0,5.875,86.1875,114.625,73.5625,115.625,26.375,75.875,107.625,107.125,122.625,82.9375,96.4375,41.0625,42.9375,50.6875,57.8125,56.125,34.4375,25.3125,0.5,3,4.9375,4,4.3125,2.625,1.0625,0,0,0,0,0,0,0
Coat,0,3.875,35.875,121.0625,54.4375,6.3125,0,0.0625,39.9375,69.3125,75.25,71.8125,52.5625,0,0,75,87.25,61.9375,63.6875,87.0625,0,0,69.9375,89.375,65.3125,67.75,82.875,5.625,3,61.875,83.8125,68.625,66.6875,65.375,15.4375,12.1875,52.1875,33.0625,31,29.25,56.375,17.625,9.3125,38.9375,0.125,0,0.25,43.1875,16.1875
Dress,0,0,20.875,43.125,22.375,0,0,0,0,22.5,144.5,19.25,0,0,0,0,43.6875,154.375,51.1875,0,0,0,0,55.3125,155.875,61.1875,0,0,0,0,85.9375,126.875,74.1875,0,0,0,0,86.6875,188.3125,87.5,0,0,0,0,38.5,180.875,81.1875,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,50.0625,60.625,69.125,123.375,126.125,32.0625,130.125,145,172.6875,187.5625,172.3125,104,54.8125,106.25,129.8125,87.9375,28.75,116.375,116.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coat,0,0.25,167.75,213.375,156.0625,0.3125,0,0,113.5,233.125,240.8125,235.125,114.1875,0,0,179.9375,227.3125,226.125,228.0625,185.4375,0,0,211.1875,228,229.5625,230.875,216.875,0,0,223.6875,228.75,230.375,229.5625,228.6875,0,0,225.1875,224.625,228.625,226.9375,222.9375,0,0,191.5625,63.1875,65.625,62.1875,196.5,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,27.9375,128.3125,98.5625,0.125,15.375,84.8125,144.6875,209.375,211.3125,242.25,223.9375,186.6875,118.3125,200.625,218.0625,216.875,219.875,225.875,186.25,0,3.8125,16.5,14.5,11.5,15.25,16.625,0,0,0,0,0,0,0
Coat,0,0.9375,119.8125,169.6875,147.6875,5.9375,0,0,23.5,169.375,165.75,159.5625,43.625,0,0,108.4375,149.5625,177.5,141.9375,129.375,0,0,137,154.4375,167.625,148.1875,165.1875,7.25,0,146.6875,168,170.5,148.25,165.625,25.875,0,149.5,173.5625,173.5,156.9375,170.25,30.4375,0,109.5625,134.9375,147.875,136.375,127.25,14.375
Ankle boot,0,0,0,0,0,0,0,0,0,0,1,101.0625,26.875,10.8125,0.0625,0,0.0625,13.9375,195.25,198.75,140.625,1,0.5,22.3125,113.5,181.5,186.5,131.0625,61,73.375,120.625,166.75,183.6875,180.3125,149.3125,48.1875,86.375,111.9375,103.5625,67.4375,122.875,106.25,0,0,0,0,0,0,0
Dress,0,0,15,145.5,14.9375,0,0,0,0,36.0625,196.5,34.0625,0,0,0,0,74.0625,190.625,67.4375,0,0,0,0,101.5625,202.0625,96.375,0,0,0,0,111.5,205.8125,111.5625,0,0,0,0,119.875,209.25,132.4375,0,0,0,0,116.3125,183.6875,125.875,0,0
Bag,0,0,0,0,0,0,0,27.8125,44.3125,37.375,58.0625,49.9375,51.25,45.75,119.6875,158.3125,157.9375,131.75,177,165.9375,140.1875,111.25,184.25,187.9375,173.8125,181.5,174,167.625,125.6875,179.625,220.1875,206.25,202.375,178.5,172.375,88.5,114.1875,116.25,125.25,123.5625,114,94.5,6.5625,13.5625,15.9375,15.5625,0,0,0.3125
Dress,0,0,69.1875,122.8125,64.9375,0,0,0,0,74.6875,173.25,70,0,0,0,0,54.75,190.0625,58.6875,0,0,0,0,80.3125,152.3125,90.375,0,0,0,0,90.3125,145.125,108.0625,0,0,0,0,99.3125,143.8125,113.3125,0,0,0,0,102.375,146.0625,105.75,0,0
Shirt,0,7.75,64.625,182.6875,67.625,8.375,0,0,97.6875,109.5,124.8125,113.9375,93.125,0,0,138.1875,112.3125,121.875,117.75,129.5,0,4.0625,163.875,106.5625,123.8125,119.3125,161.6875,0.375,16.9375,159.4375,108.5,123.375,115.3125,163.5,10.125,15.25,133.125,116.625,128.1875,121,132.0625,19.5,8.25,92,106.75,127.0625,102.125,91.75,6.9375
Shirt,0.4375,122.5625,137.875,86.625,133.625,111.125,0.1875,35.4375,176.125,176.5625,169.125,173.75,166.625,41.375,68.0625,176.8125,162.125,144.875,159,173,98.875,0.375,83.875,158.8125,152.4375,152,86.0625,1.9375,0.3125,70.0625,179.5,206.375,175.8125,71.75,0.25,0.3125,79,174.3125,166,168.5625,78.125,0.5,0.375,81.625,153.375,151.5,158.375,90,1
Ankle boot,0,0,0,0,0,0,0,0,0,1,73.25,48.75,76.5,84.75,0,0,22,206.125,201.4375,225.875,183.9375,0,0.3125,115.625,211.5625,201.9375,229.1875,176.6875,53.5625,110.9375,203.8125,217.1875,157,26.4375,141.0625,105.875,168.1875,195.5,147,3.875,5.9375,99.25,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,61.875,81.75,78.75,16.8125,0,0,17.8125,36.625,76.3125,50.3125,33.875,0,0.125,26.875,1,57.4375,90.0625,59.375,0.125,20.3125,47.1875,5.375,60.25,0,41.625,22.9375,68.375,85.75,76,10.0625,0.75,34.75,6,17.5625,19.8125,3.875,0.125,0.25,15
Trouser,0,0,97.5,189.3125,146.1875,0,0,0,0,155.5,233,210.4375,0,0,0,0,154.8125,218.6875,216.125,0,0,0,0,142.75,191.8125,211,0,0,0,0,127.875,157.8125,189.125,0,0,0,0,122.6875,109.625,179.5625,0,0,0,0,93.8125,88.9375,141.0625,0,0
Bag,0,0,0,0,0,0,0,33.4375,89.6875,122.375,119.875,119.5,119.125,90.625,6.9375,79.0625,194.125,186.5625,184.8125,181.5625,122.25,0.6875,91.5625,201,184.1875,182.875,182.3125,103.8125,0.125,73.0625,203.125,198.5625,187.5,191.125,130.6875,21.5625,127.4375,173,158.125,156.4375,150.25,101.375,0,0,0,0,0,0,0
