label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Dress,0,71.125,196.5625,207.75,196,72.6875,0,0,161.75,217.5625,215.6875,213.6875,152.25,0,0,173.1875,211.875,210.125,205.6875,170.25,0,0,186.5625,209.75,212.5625,207.375,181.1875,0,0,200.1875,210.6875,210.625,210.5,199.0625,0,0,190,212.4375,210.875,211.6875,186.5,0,0,79,183.8125,203.375,194.5,99.5625,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.3125,21.625,114.4375,135.25,95.375,0,0,0.6875,106.4375,216.625,213.125,113.4375,0,0,19.375,206.9375,212.8125,212.3125,87.6875,45.875,79,181.5625,216,222.375,221.9375,118.6875,89.9375,165.3125,189.875,191.4375,182.75,170.125,93.0625,0,7.9375,20.9375,19.0625,17.8125,20.3125,11.5
Sandal,0,0,0,0,0,0,0,0,0,0.125,43.125,101.5625,109.8125,47.4375,0,0,0.5625,29.5,13.5,137.25,56.125,0,0.125,19.75,137.0625,89.4375,147.125,16.9375,0.25,34,25.0625,3.375,142.9375,102.9375,112.1875,37.8125,80.125,100.625,65.4375,16.9375,60.5,106.125,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5625,103.75,103.6875,0.9375,26.375,35.125,67.25,155,179.125,195.875,182.875,178.5625,30.9375,57.8125,78.125,93.75,88.3125,86.1875,83.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pullover,0,23.125,78.5,112.4375,94.75,31.6875,0,0,64.3125,98,83.125,79.6875,66,0,0,76.5625,129,86.625,90.6875,87.75,0,0,83.75,120.6875,92.75,90.9375,90.9375,0.5625,0,99.625,121.375,100.125,93.875,99.1875,5.25,0,117.125,124.0625,113.0625,107.3125,110,7.25,0,84.6875,21.6875,23.9375,21,85.875,3.875
Shirt,0,11.75,56,63.8125,62.75,27.5625,0,0,49.375,64.25,59.625,51.5,62.3125,0,0,32.25,76,56.0625,47.9375,87.875,1.5625,0,81.125,84.1875,63.125,51.75,118.9375,10.25,0,77.3125,64.375,90.25,61.6875,89.6875,18.0625,0,79.9375,75.625,77.0625,80.5625,67.875,6.1875,0,45.625,62.4375,88.75,70.5,69.6875,6
Shirt,0,5.375,58.125,121.9375,92.9375,16.5,0,0,74.375,127.875,119.625,125.1875,125.375,0,0,96.5625,159.375,123.625,143.375,157.25,0,0,0.0625,118.4375,129.8125,144.8125,37.375,0,0,0.125,115.3125,140,149.625,28.8125,0,0,0.25,121.125,146.3125,156.3125,35.125,0,0,0.1875,112.1875,149.9375,153.9375,28.1875,0
Bag,0,0,0,0,0,0,0,3.0625,53.875,3,4.625,4.9375,15,8.625,50.1875,78.1875,39.75,66.1875,84.75,69,66,62.375,101.375,47.5,77.3125,115.6875,127.0625,111.25,73.3125,93.4375,61.3125,103.9375,115.9375,118.625,118.875,58.8125,91.5625,128.625,89.9375,68.375,56.8125,43.1875,0,0,0,0,0,0,0
T-shirt/top,0.0625,74,184.875,107.5,180.875,69.5625,0.0625,0,189.1875,206,207.0625,181.8125,178.4375,0,13.25,170.8125,199.8125,201.75,119.8125,159.375,14.9375,0,71.875,197.9375,200,191.875,63.0625,0,0,71.5,197.6875,200.375,190.0625,61.8125,0,0,76,202.875,205.1875,193.5625,63.0625,0,0,80.9375,200.375,202.5,196.75,63.6875,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0.0625,29.4375,4.125,0.125,0,0,0,16.875,201.25,217,140.5625,0.4375,5.5625,72.25,167.75,209.875,219.25,175.9375,122.375,162.1875,188.125,185.1875,179.75,182.5,164.9375,31.125,51.8125,3.8125,4.5625,5.0625,5.625,5,0,0,0,0,0,0,0
Coat,0,0.375,110.5625,147.625,132.625,40.9375,0,0,21.875,188.5,204,195.4375,67.8125,0,0,71.3125,185.75,185.1875,182.375,128.9375,0,0,89.0625,179.0625,167.0625,152.5,153.5625,0,0,101.0625,185.0625,178.1875,163,168.25,0,0,82.625,190.375,180.25,173.1875,158.125,0,0,0.5,150.5625,167,160.4375,40.625,0
Shirt,0,17.625,90.9375,189.9375,107.6875,31.875,0.1875,0,108.3125,158.625,165.1875,164.3125,151.6875,0,0,141.75,173.125,171.0625,165.375,194.9375,0,0,162.625,177.6875,174.0625,171.875,200.375,13.375,0,173.3125,162.25,174.8125,176.1875,175.125,29.125,0,149.1875,167.75,177.4375,170.3125,167.375,35.3125,0,127.3125,120.125,140.75,125,115.3125,22.1875
Bag,0,0,17.8125,57.8125,4.5625,0,0,0,0.0625,53.125,4.625,41.75,0,0,0,0.25,52,1.375,58.6875,0,0,0,20.25,200.4375,133.125,182,0.125,0,0,68.4375,185,151.25,187.875,45.0625,0,0,93.8125,196.625,214.5,209.8125,64.3125,0,0,58.5,193.4375,188.1875,195.25,34.5,0
Dress,0,0,55.5625,134.5,78.25,0.1875,0,0,0,57.25,133.1875,94.5,0.3125,0,0,0,26.8125,121.125,73.125,0,0,0,0,44,63.25,59.9375,0,0,0,0,58,63.25,66.5,0,0,0,0,55.25,62.3125,77.6875,0.6875,0,0,0,41.5,65.5,57.625,6,0
T-shirt/top,0,46.25,91.8125,124.75,66.125,31.8125,0,12.375,121.75,74.625,58.25,64.25,70.0625,1.625,11.75,89.5,86.0625,65.25,61.875,66.0625,5.8125,0,30.6875,119.9375,85.75,84.6875,8.5,0,0,18.625,128.4375,93.6875,76.4375,17.9375,0,0,28.1875,136.9375,103.0625,77.6875,18,0,0,13.125,122.1875,107.25,82.375,14,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.1875,15.8125,41.6875,0.125,16.5625,0,0,7.6875,150.5,216.5625,208.625,103.25,0.8125,10.5,99.625,214.6875,219.75,215.375,146,99.375,159.9375,178.25,192.25,195.75,197.375,157.3125,63.8125,112.8125,126.875,116.9375,114.4375,121.4375,97.0625,0,0,0,0,0,0,0
Pullover,0,33.5,111.875,142.5625,125.8125,51.0625,0.125,0,140.625,176.6875,175.5,176.4375,170.8125,2.4375,0,183.25,182.8125,175.6875,177,190.3125,26.625,0,172.625,187.4375,181.5625,181.9375,181,29.75,0,166.4375,192.375,185.5625,182.75,176,29,0,163.75,191.5625,190.25,185.75,167.25,28.8125,0,126.0625,105.875,103.1875,102.875,128.6875,19.875
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,10,97.25,63.25,0.1875,22.25,58.4375,105.5,162.75,177.625,204.625,186.75,162.1875,15.5625,45.5625,58.1875,62.75,62.625,58.5625,41.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dress,0,0,0.375,88.25,70.5625,0,0,0,0,3.3125,179.75,53,0,0,0,0,40.5625,180.25,67.25,0,0,0,0,59,178.75,81,0,0,0,0,82.75,178.5625,81,0,0,0,0,87.9375,187.625,76.25,0,0,0,0,75.6875,168.75,62.0625,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,56.6875,77.0625,0.4375,11.5,6.875,39.75,104.6875,133.625,167.9375,138.4375,128,75.375,107.125,165.8125,158.0625,115.5625,107.875,105.0625,0,0,0,0.5,6.9375,9.1875,5.4375,0,0,0,0,0,0,0
Shirt,0,0.1875,103.8125,111.5625,109.8125,0.25,0,0,0,166.5,192.625,198.1875,0.0625,0,0,0,205.25,208.4375,214.4375,18.5625,0,0,0,216.0625,215.3125,217.6875,45.625,0,0,4.3125,224.5625,217.6875,217.75,58.25,0,0,25.875,225.3125,219,217.6875,80,0,0,26.125,185.25,198.75,193.1875,80.6875,0
Bag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,52.1875,156.1875,157.4375,151.3125,149.9375,110.875,68.5625,138,214.25,181.125,135.0625,212.9375,159,129.3125,141.9375,167.5625,181.0625,115.6875,203.0625,134.5625,20.3125,33.25,23.625,5.625,0,0,0,0,0,0,0,0,0,0
Bag,0,0,0,0,0,0,0,52.875,82.625,83.0625,73.9375,93.5625,60,98.5,73.5625,155.5,137.0625,163.9375,187.875,117.75,136.625,85.3125,178.3125,166.8125,145.6875,170.8125,148.5625,163.8125,39.875,166.4375,164.0625,179.75,122.375,155.5625,180.5,63,142.625,129.625,127.9375,99,71,100.75,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,3.5,53.625,16.75,31.75,0,0,0.375,66.125,192.4375,233.6875,121.4375,0.625,1.3125,35.6875,144.9375,227.875,199.0625,137.0625,58.8125,98.75,162.5625,174.75,189.5625,190.375,154.5,46.8125,95.5,116.6875,94.75,53.6875,93.4375,70.875,0,0,0,0,0,0,0
Trouser,0,0,62.6875,101.375,53.6875,0,0,0,0,95.125,106.25,77.3125,0,0,0,0,100.3125,121.1875,92.125,0,0,0,0,107.4375,60.375,75.875,0,0,0,0,118.0625,48.75,79.25,0,0,0,0,95.4375,71.6875,82.875,0,0,0,0,64.3125,68.0625,72.4375,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,53.8125,65.375,4.375,48.0625,32.625,45.3125,86.8125,138,184.8125,141.125,131.4375,76.625,122.5,147.0625,162.3125,175.9375,151.0625,111.8125,0.25,8,26.3125,25.5,22.5625,26.25,11.875,0,0,0,0,0,0,0
Bag,17.125,71.75,85.9375,89.0625,85.5,86.5625,28.75,47.4375,156.9375,92.75,123.1875,119,109.5625,111.1875,31.1875,157.75,145.0625,131.75,127.75,144.0625,94.5625,31.3125,146,116.5,130.5625,119.1875,142.5625,76.125,11.1875,165.75,118.75,129.125,128.0625,158.4375,74.875,13.875,85.6875,138,182.3125,187,139.3125,79.1875,0.3125,34.875,108.0625,159.3125,148.125,83.625,32.25
Shirt,0,16.75,65.75,161.6875,74.9375,17.8125,0,0,108.875,110.4375,111.625,92.3125,84.5,0,0,72.25,123.375,109.4375,102.1875,68.3125,0,0,0.0625,127.6875,112.4375,106.9375,15.8125,0,0,0.1875,131.25,129.3125,108.25,18.75,0,0,0.25,135.5,148.625,120.625,20.625,0,0,0.1875,117.8125,152.875,122.1875,9.8125,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,36.3125,11.625,0.0625,0,0.875,54.625,66.25,102,189.75,78.875,41.6875,91.625,120.25,128.8125,118.6875,120.1875,126.3125,95.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pullover,0,0.25,42.875,95.875,35.875,0.5,0,0,101.3125,168.5625,130.625,130.625,58.1875,0,0,157,180.625,148.125,129.1875,97.375,0,0,178.6875,195.0625,168.8125,149.625,129.75,0,0,179.8125,189.9375,179.4375,135.9375,150.4375,0,0,163.4375,187.75,195.1875,151.625,138.0625,0,0,131.4375,80.4375,101.9375,75.25,111.8125,0
Shirt,0,22.1875,110,152.0625,119.3125,33.125,0.0625,0,93.875,155.75,176.0625,156.875,125.9375,0,0,130.6875,162.125,173,167,169.5625,0,0,154.75,165.1875,183.625,169.875,188.75,10.4375,0,180.5,168.25,189.5625,173.4375,189.6875,36.4375,0,193.75,172.625,190.25,178.5625,197.625,37.4375,0,127.125,151.4375,153.5625,141.0625,163.125,20.375
Coat,0,0.5,67,181.75,122.3125,0.6875,0,0.3125,84.9375,197.4375,210.1875,193.0625,103.875,0.3125,0,179.4375,181.6875,176.625,168.625,200.4375,0,2.9375,207,180.5,179.875,171.3125,208.5,12.625,22.625,217,191.1875,182,175.5,214.75,30.75,41.3125,217.75,190,184.75,177.9375,216.4375,42.6875,31.9375,155.5625,141.8125,143.6875,133.625,194.9375,33.9375
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8125,55,38.4375,0.6875,25.9375,5.5,27.9375,85.4375,105,131.3125,155.625,141.5625,101.125,124.75,136.8125,161.4375,172.5625,200,159.9375,0,11.5625,34.9375,42.875,36.5625,26.75,14.25,0,0,0,0,0,0,0
Ankle boot,0,0,0,17.8125,36.625,44.9375,1.625,0,0,0,15.4375,33.5,41.6875,0,0,0,0.0625,17.75,34.5,34.8125,0,0,0,0,26.5,33.5,42.75,4.9375,0,0,5.125,30.625,37.375,47.4375,11.9375,0,6.8125,21.3125,35.375,29.8125,100.125,21.75,4,24.75,31.875,26.6875,1.875,75.8125,19.75
T-shirt/top,0.125,110.875,156.0625,103.1875,144.25,115.1875,0.125,0,181.25,196.1875,205.8125,196.375,169.6875,0,0.1875,207.1875,193.3125,185.8125,189.0625,191.3125,0,10.3125,208,187,186.9375,189,194.9375,1.5,21.375,204.1875,188.4375,184.125,185.125,193.1875,22.625,11.6875,91.5625,187.5,186.5,185.125,111.125,10.9375,0.125,34.1875,164.625,171,163.0625,61.875,0.0625
T-shirt/top,0.125,45.25,135.5,135.75,157.875,93.625,0.25,0.25,110.5625,157.5625,130.3125,165.9375,167.5,9.25,0,126.8125,158.5,130.625,168.6875,187.125,37.75,10.9375,115.875,148.5,160.375,167.875,178.6875,58.1875,0.4375,2,153,125.9375,165,81.4375,0.4375,0,33.4375,151.4375,161,175.25,92.625,0.875,0.0625,30.375,125,146.625,158.75,82.875,1.0625
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.5,0.3125,68.375,51.3125,0,0.0625,34.9375,82.1875,99.8125,120,168,110.25,65.5,103.875,128.75,125.625,120.0625,130.75,131.5625,87.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dress,0,0,39.8125,64.3125,57.875,0,0,0,0,48.25,183.0625,99.5625,0,0,0,0,56.75,151.0625,97.1875,0,0,0,0,106.5,226.6875,172,0,0,0,0,98.3125,189.125,139.875,0,0,0,0,119.8125,180.125,155.4375,0,0,0,0,121.25,199.625,180.875,0,0
T-shirt/top,0.3125,71,128.5625,152.125,137.75,68.625,0.125,40.5625,150.5,145.6875,139,132.375,145.8125,41.5,0.8125,78.9375,132.8125,89.875,135.625,72.75,0.4375,0,21.4375,109.125,31.9375,140.4375,26.1875,0,0.0625,29.0625,118.125,77.625,127.1875,26.875,0,0,39.875,141.4375,129.625,134.6875,35.8125,0.125,0,42.9375,132.1875,131.6875,130.625,45.0625,0
Sandal,0,0,0.125,3.375,19.25,16.6875,7.3125,0,0,0.9375,120,143.75,93.25,12.625,0,0,65.625,127.25,144.0625,49.375,16.75,0,4.4375,65,0.75,1.8125,140.875,163,0,54.1875,74.6875,81.75,96.8125,19.0625,86.4375,74.375,158.9375,45.75,70.75,38.8125,2.0625,66.0625,12.3125,59.25,86.75,48.75,0.25,0.75,29.4375
T-shirt/top,0,80.5,196.625,180,199.75,78.0625,0,0,201.125,200.875,233.25,217.1875,195.75,0,0,153.875,187.0625,181.9375,203.6875,177.0625,0,0,0.0625,218,234.375,240.0625,0.9375,0,0,0.125,220,232.1875,235.3125,4,0,0,8.375,234,232.4375,235,23.75,0,0,18.4375,177.0625,179.5,169.9375,26,0
Coat,0,0.1875,127,205.9375,142.875,0.5625,0,0,38.5625,180.25,197.75,182,40.125,0,0,82.75,179.625,174.125,182.3125,84,0,0,96.75,188.375,170.9375,189.875,107.875,0,0,115.9375,183.8125,176.9375,187.75,124.1875,0,0,127.6875,183.875,181.375,187.6875,134.0625,0,0,45.8125,150.875,180.125,149.25,55.1875,0
Shirt,0,18.625,94.25,179.1875,103.9375,17.1875,0,0,120.3125,170.5625,172.0625,164.3125,111.375,0,0,153.8125,175.375,169.1875,168,146,0,0,159.3125,168.375,177.25,154.4375,168.25,0,0,162.0625,169.8125,182.75,148.75,173.5,0,0,144.875,196.0625,185.0625,173.25,157.3125,0,0,91.875,88.8125,98.6875,65.5,85.0625,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.375,6.875,65.6875,155.4375,18.9375,63.1875,48.25,108.25,170.0625,180.625,186.6875,194.4375,151.6875,125.625,195,200.3125,204.875,210.8125,207.625,161.3125,0,1.4375,18.8125,17.375,21.75,20.0625,4.4375,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0.0625,0.1875,24.3125,0.375,0.1875,0,0,0.25,14.0625,92.375,54.4375,55.3125,0.375,4.25,30.25,88.25,51.625,44.25,115.625,0.5,82.375,86.5,69.625,59,59.1875,89.75,30.6875,77.0625,72.5625,72.875,80.25,82.8125,63.625,0,0,0,0,0,0,0
Trouser,0,0,141.6875,206.75,127.4375,0,0,0,0,189.375,220.6875,171.6875,0,0,0,0,197.875,203.0625,183.875,0,0,0,0,186.0625,122.8125,173.5625,0,0,0,0,200.5,104.3125,179.125,0,0,0,0,221.125,106.1875,208,0,0,0,0,207.5625,76.125,197.375,0,0
Shirt,0,2.6875,32.0625,125.3125,47.9375,6.5,0,0,46.875,53.375,60.125,55.125,58.25,0,0,70.125,56.75,61.875,60.375,93.0625,0.25,0,86.125,67.0625,66.5625,55.5625,114.5,6.375,0,93.5625,51.625,71.6875,62.375,88.375,12.0625,0,75.125,48.9375,71.875,61.3125,68.125,13.375,0,65.8125,44.8125,76.375,55,57.1875,9.75
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.5,44.9375,122.875,132.8125,95.875,10.0625,50.375,71.5,27.8125,103.1875,188.5625,141.1875,70.6875,95.125,105.1875,76.25,99.6875,165.5,116.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trouser,0,0,86.5625,134.5,74.4375,0,0,0,0,94.1875,157.8125,71,0,0,0,0,90.3125,96.6875,73.0625,0,0,0,0,97.125,39.0625,62.625,0,0,0,0,99.1875,21.875,80.375,0,0,0,0,115.3125,28.5,103.8125,0,0,0,0,101,14.75,88,0,0
Sandal,0,0,0,0,0,0,0,0,0.125,0.125,0.1875,0.0625,0,7.25,0,0.5625,42.375,77.875,56.6875,92.8125,54.9375,3.1875,41,114.375,98.5625,125.3125,120.25,86.3125,110.9375,131.125,125.375,135.25,140.0625,133.6875,114.1875,3.125,39.375,53.25,52.125,50.8125,49.5625,31.5,0,0,0,0,0,0,0
T-shirt/top,0,24.875,156,156.25,164.375,58.625,0,0,44.625,218.75,191.0625,216.9375,102.25,0,0,46.0625,234.3125,233.4375,230.75,106.75,0,0,27.375,231.0625,225.9375,225.375,87.6875,0,0,33.3125,230.9375,224.6875,224.75,93.75,0,0,63.25,227.1875,224.4375,225.8125,120.5,0,0,67.75,190.75,205.125,199.375,111,0
Ankle boot,0,0,0,5.6875,0,0.25,0,0,0,0.9375,88.6875,96.9375,68.9375,25.3125,0,0,7.3125,146.75,163.0625,164.625,79.75,0,0.0625,69.8125,139.1875,158.625,155.3125,125.4375,0.4375,10.75,115,156.125,154.9375,156.25,127,84.375,114.3125,142.875,152.1875,60.5625,97.5,92.5625,2.5625,37.6875,62.375,24.0625,0.3125,30.5625,19.75
Coat,0,8.3125,84.375,168.75,123.3125,11,0,0,120.125,192.8125,203.9375,202.9375,155.0625,0.0625,0,173.375,221,217.25,214.75,218.3125,0,0,204.5,226.875,221.5625,221.375,242,1.125,0,226.375,199.375,219.625,205,243.6875,20.75,0,211.5625,209.125,221.75,214.6875,221.375,38.8125,0,165.375,104.5625,113.125,117.8125,147.5625,42.25
Coat,0,5.875,70.75,187.3125,84.875,9.25,0,0,61.6875,146.125,157.6875,149.5625,72.125,0,0,83.875,162.375,161.4375,157.8125,100,0,0,99.375,164.4375,168.625,166.8125,119.8125,0,0,122.5625,157.4375,161.625,156.0625,128.625,0,0,139.8125,141.5,159.5,142.375,141.5625,0,0,0.3125,109.375,150.0625,124.875,0.25,0
T-shirt/top,0,61.875,139.375,136.8125,137.0625,61.25,0,0,194.875,177.5,164.4375,167.8125,199.625,0,24.3125,219.0625,161.8125,150.5,156.3125,218.8125,26.8125,0.0625,39.4375,206.375,202.1875,207.8125,25.1875,0,0,35.5,206.4375,206.1875,208.4375,23.8125,0,0,40.375,209.9375,209.125,209.8125,39.375,0,0,44.375,210.0625,204.3125,199.625,43.5625,0
Dress,0,0,46.0625,118.1875,80.4375,0,0,0,0,90.0625,157.75,131.6875,0,0,0,0,82.8125,165.4375,125.25,0,0,0,0,91.125,169.75,134.3125,0,0,0,0,115.5,155.8125,165.875,0,0,0,0,99.6875,166.375,154.125,0,0,0,0,65.375,176,107.25,0,0
Dress,0,8.625,133.0625,148.9375,141.3125,21.5,0,0,68.0625,135.6875,141.4375,132.5,96.25,0,0,89.75,145.75,136.0625,129.75,131.4375,0,0,96.3125,161.6875,142.8125,131.375,155.8125,0,0,111.8125,162.1875,157.3125,158.75,148.0625,0,0,62.5625,169.9375,171.6875,167.3125,113.8125,0,0,0.125,150.5,185,175.3125,27.1875,0
Ankle boot,0,0,0,0.4375,8.9375,0.3125,0,0,0,0,32.75,210.0625,135.5,82.5,0,0,0,72.3125,175.6875,205.1875,163.125,0,0,5.4375,146.9375,205.0625,212.9375,108.25,28.75,31.625,135.6875,192.8125,196.25,152.5625,139.8125,172.1875,212.625,220.5625,219.75,228.0625,227.125,153.5625,1.0625,56.0625,102.375,87.125,24.875,76.0625,37.8125
T-shirt/top,0,33.6875,139.75,213.4375,149.125,44.9375,0,0,166.5625,219.4375,219.3125,221.5,174.5625,0,0,201.5,218.375,218.3125,217,205,0,0,0.6875,219.9375,217.75,219.9375,31.25,0,0,0.5,213.75,217,219.1875,34.3125,0,0,4.8125,217.25,217.0625,219.1875,33.8125,0,0,6.8125,213.6875,210.875,212.25,33.0625,0
Sneaker,0,0,0,0,0,0,0,0,0,0.1875,0.25,70.625,16.75,0.5,0,0,0.625,36.6875,65.125,53.1875,58.3125,0,0.625,5.5,31.6875,99.125,126.8125,55.625,7,11.9375,24.8125,58.375,96.9375,113.375,59.875,14.8125,20.875,24.625,21.9375,19.875,21,19.125,0,0,0,0,0,0,0
T-shirt/top,0,77,183.4375,169.3125,171.3125,62.25,0.1875,0.125,205.5625,212.875,211.875,184,169.75,0.125,40.5625,205.8125,224.125,208.375,182.8125,191.1875,30,7.9375,43.375,226.6875,209.5625,195.5625,41.0625,5,0,23.3125,221.9375,209.875,202.8125,2.375,0,0,37.9375,222.875,210.125,204.6875,19.25,0,0,48,211.25,211.5625,197.25,33.375,0
Dress,0,10,158,143.75,161.3125,42,0,0,0.375,100.1875,172.625,149.6875,0.1875,0,0,0.25,89.8125,180.0625,135,0.4375,0,0,0.375,110.125,181.25,165.875,0.125,0,0,0,130.125,183.0625,180.625,10,0,0,0,148.1875,181.9375,176.875,33.625,0,0,0,158.75,183.8125,169.9375,35.625,0
Shirt,0,58.1875,169,137.4375,158,37.0625,0,0,172.5625,237.9375,218.375,236.1875,135.9375,0,0,199.5625,234.875,233.1875,230.6875,163.8125,0,0,111.5,236.125,233.5625,230.75,95.1875,0,0,63.125,239.625,236.0625,237.3125,59.6875,0,0,29.875,244.4375,242.5,241,40.75,0,0,6.375,217.5,238.875,218.5625,0.75,0
T-shirt/top,0,56.5625,136.3125,157,149.375,86.375,0.0625,0,139.4375,159.875,160.375,160.4375,170,11.1875,0,143.0625,161.8125,162.3125,167.5,180.3125,30.125,0,1.125,147.125,163.4375,168.3125,44,0,0,1.25,136.1875,166.125,169.5625,37.375,0,0,1,137.4375,167.5625,168.0625,38.625,0,0,0.875,120.5,152.125,150.25,34.6875,0
Pullover,0.25,78,159.125,168.4375,171.0625,83.1875,0.0625,0.375,163.25,170.875,170.5,190.125,188.1875,0.25,6.625,184.5,170.3125,173.5625,176.3125,204.125,8.5,32.4375,156.5625,163.75,177.3125,184.25,170.75,35.1875,47.8125,140.8125,182.1875,186.75,189.5,149.1875,54.875,64.9375,142,180.75,184.875,191.3125,154.6875,72.5,65.5625,58.9375,26.6875,44.125,35.5,60.625,60
T-shirt/top,0,10.75,42.125,57.625,51.3125,16.4375,0,0,32.9375,44.375,55.5625,75.4375,49.875,0,0,37.0625,50,68.125,117.8125,76.25,3.5,0,0.25,47.75,33.75,36,12,0,0,0.3125,47.125,37.8125,41.375,9.375,0,0,0.25,52.25,39.1875,42.125,11.3125,0,0,0.125,39.5625,37.125,43.6875,21.6875,0
Trouser,0,0,128.9375,188.5,182.3125,0,0,0,0.8125,189.8125,197.4375,191.0625,21.4375,0,0,21.875,197.375,200.1875,201.0625,7.3125,0,0,24.875,202.3125,90.6875,193.25,0,0,0,8.5625,196,11.3125,166.25,0,0,0,0,172.4375,8.1875,163.1875,0,0,0,0.4375,97.0625,10,130.25,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,23.75,14.125,3.8125,30.5625,0.75,35.625,79.6875,132.8125,116.5625,79.1875,8.6875,31.75,54.875,44.8125,60.1875,102.375,88.375,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bag,0,0,0.8125,62.5625,5.3125,0,0,0,0.0625,34.6875,7.8125,42,0.375,0,0,9.5,29.6875,0.375,26.125,16.125,0,0,45,0.3125,0,0.4375,44.5625,0,0,114.3125,101.1875,119.75,134.9375,136.625,0,0,112.75,128.375,135,141.125,154.3125,0,0,115.5625,139.3125,139.5,150,123.5,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,24.875,132.9375,63.9375,56.8125,0,0,0.125,87.375,223.5,214.3125,108.6875,0.625,0.8125,38.6875,200.875,224,211.75,126.9375,119.4375,180.0625,209.75,221.25,220.6875,190.375,148.3125,30.5,108.9375,143.6875,114.4375,87.5,145.5,90.6875,0,0,0,0,0,0,0
Coat,0,15,167.375,235,178.375,18.75,0,0.25,127.0625,204.1875,202.125,213.375,135.5625,0.125,0,168.75,202.5625,211.875,202.6875,174.25,0,0,199.5,213.125,210.1875,215.5625,218.375,0,0,226.125,209.3125,209.8125,217.25,213.0625,6.25,0,236.875,226.25,221.6875,225.375,237.0625,14.875,14.1875,140.9375,6.375,0.75,6.625,133.1875,19.6875
Dress,0,0.1875,67.375,95.25,147.625,0,0,0,0,156.1875,209.875,211.1875,12.5,0,0,1.4375,198.0625,212.75,136.75,46.1875,0,0,0.4375,220.3125,217.0625,110.375,30.5,0,0,3.5625,222.375,219.125,63.0625,0.25,0,0,22.75,221.75,223.125,40.1875,0,0,0,18.0625,137.25,195.5625,28.3125,0,0
Coat,0,7.875,118.625,216.1875,124.875,8.625,0,0,54.9375,224.625,226.875,221.25,52.8125,0,0,81.4375,225.375,214.9375,222.1875,66.375,0,0,96.8125,181.5,216.9375,212,90.9375,0,0,106.4375,164.5625,218.4375,204.5,107.1875,0,0,26.3125,162.375,221.375,186.875,27.6875,0,0,0,140,207.5,171.9375,0.6875,0
Shirt,0,1.1875,29.625,159.9375,24.5625,1.5,0,0.0625,49.25,45.875,44.5625,46.1875,43.8125,0,13.25,108.75,48.8125,49,47,88.5,11.75,0.0625,9.625,60.75,50.0625,49.375,7.8125,0.0625,0,5.125,64.3125,49.5625,51.5,3.4375,0,0,14.5625,66.5,52.3125,49.3125,8.3125,0,0,10,60.3125,53.5625,48.6875,7.25,0
Dress,0,0.25,127.5,142.3125,97.75,0.1875,0,0,0.3125,135.1875,205.8125,117.75,0.3125,0,0,0.0625,162.75,209.8125,149.875,0,0,0,0,205.125,204.0625,186.625,0,0,0,0.1875,221.875,205.5,201.375,0,0,0,7.3125,222.5,206.625,214.875,1.6875,0,0,11.5,181.1875,170.3125,168.8125,8.875,0
Trouser,0,0,124.75,218.375,118.875,0,0,0,0,150.1875,224.3125,149.6875,0,0,0,0,131.25,194.875,133.5,0,0,0,0,82.5,159.625,94.25,0,0,0,0,61.625,159.125,79.25,0,0,0,0,47.4375,157.0625,56.75,0,0,0,0,17.75,126.125,28.875,0,0
