label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Shirt,0,4.125,73.125,195.9375,105.5625,13.5,0,0,46,141.5,143.3125,131.25,91.25,0,0,69.4375,174.125,148.875,144.8125,127.3125,0,0,97.6875,165.625,154.8125,137.125,153.1875,0,0,126,142.4375,154.0625,130.5625,152.125,0,0,118.3125,132.1875,157.4375,127.25,153.1875,0,0,48.9375,106.0625,150.5625,122.875,68.0625,0
Shirt,0.0625,67.5,180.25,157.0625,180.6875,93.6875,0.125,0.125,162.5625,221.5625,219.625,222.9375,200.3125,0.4375,0,193.5,226.9375,230,227.6875,236.125,9.1875,0.75,237.0625,227.375,231.25,229.625,240.1875,54.875,26.6875,202.75,233.375,233.625,234.0625,211.125,83.5625,0,9.375,238.3125,235.6875,232.8125,71.0625,0.0625,0,13,194.0625,214.4375,196.8125,60.6875,0
T-shirt/top,0.25,46.25,108.625,121,127.3125,64.5,0.375,0,68.25,127.1875,140.25,128.8125,93.4375,2.125,4.875,187.9375,132.75,119.25,130.375,188.875,43.9375,0,0.375,161,171.75,156.125,53.0625,0.125,0,0.3125,110.1875,101.9375,107.5625,34.6875,0,0,0.1875,182.625,197.375,190.25,47.75,0,0.0625,0.25,88.875,92.9375,93.0625,27.5,0
T-shirt/top,0,0,125.9375,139.375,134.3125,15.875,0,0,8.5625,84.9375,100.9375,78.875,21.1875,0,0,5.75,110,92.0625,95.0625,24.125,0,0,0,116.9375,104.5,96.4375,16.5,0,0,9.25,114.8125,112.8125,101.6875,27.5625,0,0,34.75,117.0625,118.125,109.8125,52.875,0,0,52.1875,125.25,122.875,113.375,72.25,0
Coat,0,0.625,26.0625,73.25,28.3125,0.4375,0,0,26,53.8125,81.375,62.0625,26.4375,0,0,138.0625,110.625,62.0625,133.875,141.6875,0,0,178.6875,198.8125,201.5,208,176.1875,0,0,197.4375,203.9375,203,210.6875,198,0,0,188.5,204.4375,206.6875,215.1875,178.5,0,0,135.4375,157.125,171.75,165.4375,135.875,0
Bag,0,0,0,0,0,0,0,15.3125,24.1875,19.8125,19.125,20.1875,23,13.125,98.6875,136.125,136.8125,138.0625,138,143.9375,90.875,130.3125,134.6875,132.75,132.0625,136.5,142.875,116.1875,110.5,156.8125,153.5,156.1875,164.5,169.6875,117.5,25.75,61.6875,57.25,68.625,52.625,57.5625,28.375,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,18.125,0.0625,0.375,0.0625,0.5625,18.6875,132.5625,184.5,70.9375,92.25,58.0625,114.125,189.3125,208.125,212.875,215.5625,169.6875,163,208.25,208.375,214.4375,213.75,204.6875,186.875,0,21.4375,40.125,30.1875,29.5625,31.125,15.25,0,0,0,0,0,0,0
Coat,0,9.5625,96.75,193.3125,135.875,26.75,0.125,0,107.375,189.125,180.625,186.5625,168.6875,0,0,150.125,195.3125,174.5625,178.6875,206.375,19.125,0,175.875,207.4375,179.75,182.8125,212,36.4375,0,184.4375,205.5,187.75,185.8125,207.0625,37.4375,0,189.5625,200.4375,191.1875,191.1875,201.3125,37.4375,0,187.6875,150.4375,177.875,155.0625,150.625,32.8125
Dress,0,0.5,95.75,160.6875,94.5625,4.125,0,0,7.1875,151,176.375,143.4375,5.0625,0,0,0.125,89.6875,192.5,100.4375,0.25,0,0,0.125,133.75,216.5625,145.3125,0,0,0,0,143.75,203.1875,153.1875,0,0,0,0,150.375,207.75,172.9375,0,0,0,0,150.5,215.625,180.0625,0,0
Dress,0,0,50.9375,108.0625,74.1875,0,0,0,0,79.75,101.875,107.0625,0,0,0,0,88.5,119.5625,118.9375,0,0,0,0,100.625,124.5625,130.5625,0,0,0,0,105.25,124.125,135.5625,0,0,0,0,107,119.75,134.4375,0,0,0,0,104.5625,139.25,127.8125,0,0
Sandal,0,0,0.5,23.125,87.625,120.25,0.75,0,0.5,73.25,106.375,38.625,166.875,37.375,0.0625,0.4375,57.5,189,110.5625,129.6875,140.0625,0,0.8125,128.9375,47.625,131.4375,139.9375,126.25,0.6875,10.4375,41.125,137.9375,92.5,14.0625,78.6875,69.625,148.25,120.5,138.125,11,29.625,48.3125,74.4375,164.4375,184.1875,106.9375,2.0625,31.25,30.1875
Ankle boot,0,0,0,0,0,0,0,0,0,0,13.1875,110.625,136.8125,43.4375,0,0,0.0625,107.8125,212.1875,222.25,68.9375,0.5625,1.125,88.375,191.125,218.375,214.25,122.8125,125,158.6875,147.0625,134.5,118.375,177.3125,113.75,34.25,55.0625,53.9375,35.3125,28.5,27.8125,26.3125,0,0,0,0,0,0,0
Coat,0,0.75,147.0625,202.375,144.375,0.9375,0,0,42.875,196.6875,206.75,197.1875,43,0,0,119.1875,217.25,202.4375,215.125,119.5,0,0,153.625,216.625,202.125,215.25,154,0,0,173.25,216.5,200.5,215.1875,174.0625,0,0,188.375,216.625,199.5625,217.5,190.3125,0,0,174.875,183.125,173.875,182.0625,181.5,0
Pullover,0,31.125,31.5,57.25,29.5,30.1875,0,0,90,117.5,57,110.25,70.5,0,0,139.1875,126.625,117.125,117.375,110.125,0,0,133,107,122.5,95.75,118.5,0,0,134.125,121.6875,134.25,118.5,124.625,0,0,126,54.0625,48.375,51.5625,120.5,0,0,87.0625,0,0,0,107.875,0
Trouser,0,0,181.9375,210.5,190.75,0,0,0,0,217.5,227.5,217.9375,0,0,0,0,184.875,198.6875,190.125,0,0,0,0,182.8125,160.875,166,0,0,0,0,168.8125,144.875,151.0625,0,0,0,0,169.125,147.3125,142.875,0,0,0,0,151.5,144.0625,135.875,0,0
Trouser,0,0,103.8125,153.125,103.375,0,0,0,0,116.3125,158.8125,122.4375,0,0,0,0,106.6875,149.8125,120.8125,0,0,0,0,99.4375,125.1875,121,0,0,0,0,91.5,82.3125,114.1875,0,0,0,0,93.5,65.5625,116.6875,0,0,0,0,83.4375,42.375,112.125,0,0
Pullover,0,47.75,178,193.3125,175.5625,54.0625,0,0,169.25,219.9375,219.125,219.0625,169.4375,0,0,190.1875,223.5625,221.0625,220,203.4375,0,0,210.5625,187.0625,221.5,189.8125,221.5,0,0,190.5625,201,222.625,212.6875,208.0625,0,0,170.4375,218.8125,222.5,226.0625,186.375,0,0,145.4375,66.625,70.1875,71.1875,145.8125,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,67.625,65.4375,89.4375,0.5625,0.4375,6.4375,40.75,94.9375,111.1875,108.1875,1.0625,18.25,64.25,35.8125,71.125,68.4375,97.9375,30.3125,6.1875,14.3125,16.875,16.9375,10.8125,21,9.75,0,0,0,0,0,0,0
Coat,0,10.5625,163.4375,194.625,150.375,0.5625,0,0,59.1875,193.375,191.125,197.5,33.6875,0,0,95.5625,185.0625,185.625,191.625,68.625,0,0,115.875,182,186.0625,189.6875,92.5,0,0,140.3125,181.375,185.75,183.125,117.25,0,0,88.3125,182.25,184.9375,182.375,90.75,0,0,63.5,155.0625,151.375,154.5625,69.8125,0
Trouser,0,0,198.9375,201.1875,187.1875,0,0,0,0,217.1875,229.8125,218.0625,0,0,0,0,188.9375,183.6875,192.6875,0,0,0,0,169.375,140.4375,167.875,0,0,0,0,165.4375,135.75,153.375,0,0,0,0,159.9375,127.625,151.125,0,0,0,0,141.0625,102.9375,131.3125,0,0
Pullover,0,57.625,153.375,161.375,159.0625,60,0,0,166.625,192.3125,191.3125,195.4375,170.125,0,0,203.25,192.25,192.4375,195.9375,209.9375,0,5.9375,195.9375,195.75,192.25,200.375,197.8125,7.375,17.375,158.4375,201.125,191.625,207.375,158.25,21.1875,26.5,133.3125,200.25,194,205.4375,151,33.375,41.3125,106.875,60.125,60.3125,60,110.9375,39.5
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,12.8125,84.8125,98.8125,7.75,14.0625,61.375,119.25,177.8125,171.5,188.8125,190.9375,133.75,75.5,119.125,134.625,121.875,100.4375,86.375,49.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pullover,0.0625,29.875,68.4375,69.625,63.125,38.3125,0,0,69.6875,82.4375,76.1875,69.625,87.9375,0,0,90.875,104.25,84,76.625,120.75,0,1.6875,122.375,96.4375,83.625,73.9375,124.8125,3.625,12.25,119.875,93.375,82.375,78.1875,113.25,12.875,18.9375,105.4375,84.0625,81.4375,69.625,108.625,15.125,17.1875,66.8125,74.125,70.4375,61.8125,73.875,10.75
Pullover,0,34.25,126.375,157.5,141.375,54.8125,0,0,140.75,185.75,181.0625,176.6875,175.4375,0,0,172.6875,195.25,183.625,175.875,197.8125,11.1875,0,182.5625,187.125,183.125,179.25,183.75,31.75,0,175.4375,181.375,185.625,183.9375,162.3125,34.75,0,158.75,185.125,188,183.875,157.3125,23.75,0,129.875,124.25,138.25,126.5,138.75,4.6875
T-shirt/top,0.3125,12.375,43.8125,124.25,48.9375,13,0.25,0.75,35,33.4375,30,31.0625,35.875,1.4375,7.0625,61.0625,29.75,29.6875,30.8125,63.0625,10.125,17.1875,70.5,35.125,36,34.75,66.125,20,2,16.6875,39,40.375,39.1875,16.1875,1.3125,0.375,9,39.3125,43.5625,40.0625,16,0.5,0.5,12,38.4375,49.0625,38.5625,17.3125,0.4375
Trouser,0,0,79.75,225.125,219.1875,30.3125,0,0,0,129.375,229.875,228.625,45.5625,0,0,0,183.375,123.8125,225.9375,37.125,0,0,0,222.4375,24.9375,192.25,16.875,0,0,0,209.6875,3.625,189.875,4.75,0,0,0,182.375,19,183.25,1.8125,0,0,0,118.25,28.3125,133.1875,0.6875,0
Pullover,0,31.5,186.375,153.375,186.3125,26.1875,0,0,116.4375,224.3125,224.8125,219.6875,93.25,0,0,136.6875,223.125,222,219.625,113.125,0,0,155,221.8125,221.125,220.25,117.8125,0,0,158.1875,221.5625,220.625,220.75,117.6875,0,0,149.4375,224.75,223.9375,221.875,118.4375,0,0,76.9375,82.3125,64.8125,89.5,65.6875,0
Bag,0,0,0.25,48.875,24.3125,0.1875,0,0.0625,0.25,60.5,9.5,56.0625,7.9375,0.0625,0.4375,31.125,74.9375,33.9375,73.8125,51.875,10,61.1875,99.75,102.1875,90.5,99.0625,106.3125,90.875,105.25,120.5625,130,129.625,132.375,151.8125,93.4375,87.4375,149.5625,166.875,157.8125,145.75,143.5625,95,13.5625,80.5625,98.875,105.25,88.8125,85.625,33.75
Ankle boot,0,0,0,0,0,0,0,0,0,0.125,12.625,53.1875,0.625,0.375,0,0.0625,2.375,112.75,130.375,72.75,42.125,0.1875,0.625,70.4375,142.25,142.25,108.5,84.0625,29.8125,53.3125,121.625,151.1875,123.25,124.625,93.4375,97.0625,144,143,130.5625,144.875,173.5,131.4375,0,0,0,0,0,0,0
Dress,0,0.4375,76.1875,137.4375,104.125,17.3125,0,0,0.25,73.875,115.9375,107.6875,0.8125,0,0,0.0625,59.8125,110,86.875,0.1875,0,0,0.3125,140,220,203.375,4.0625,0,0,5.5,213.8125,222.1875,217.9375,63.125,0,0,60.1875,221.6875,227.125,224.5625,128.4375,0,0,83.0625,181.5625,193.625,204,158.3125,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.9375,23.4375,92.4375,99.9375,103.5625,97.4375,14.4375,110.1875,185.5,127,60.375,171.5625,8.625,48.375,113.9375,94.625,131.5,87.375,114.8125,88.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.1875,0.5,41.6875,23.9375,16,0,0.0625,0.25,7.75,117.375,207.8125,143.125,0.4375,0.625,9.3125,70.8125,156.25,208.625,102.8125,33.875,52.8125,76.375,114,135.5,144.25,127.125,60.625,98.8125,128.5,110.9375,85.25,130.1875,94.375,0,0,0,0,0,0,0
Pullover,0.125,73.125,196,201.5625,210.3125,125.5625,0.9375,0,182.125,221.3125,218.625,213.25,216.0625,42.5,0,217.1875,233.375,228.125,222.5,222.5625,60.1875,0.3125,214.75,223.9375,230.0625,223,215.4375,67.4375,14.1875,178.8125,209.1875,233.875,228.375,174.125,81,24.0625,143.75,202.375,240.875,234.5625,129.0625,83.3125,22.625,80.375,0.1875,0.375,0.1875,41.25,62
Coat,0,0.0625,31.0625,181.125,36.8125,0,0,0,13.0625,155.875,151.25,140.375,14.9375,0,0,48.9375,160.3125,145.75,152.4375,45.25,0,0,73.125,132.8125,147.625,124.0625,65.1875,0,0,76.5,146.625,150.6875,126.9375,77.25,0,0,37.25,166.5625,152.125,148.375,39.25,0,0,0.25,39.875,85.25,28.375,0.0625,0
T-shirt/top,0,56.0625,138.625,121.125,136.125,58.25,0,0,118.4375,134.3125,97.8125,126.375,132.9375,0,0,140.4375,114.75,87.6875,100.3125,143.3125,0,0,55.3125,122.875,104.25,109.875,54.4375,0,0,52.875,136.375,129.625,117.6875,39.4375,0,0,42.3125,171.0625,148.125,135.0625,49.375,0,0,0.0625,109.4375,147.8125,100.6875,0.8125,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,28.125,195.9375,116.3125,74.6875,0,0,0,105,240.0625,213.4375,146.0625,0,0,26.4375,224.0625,238.1875,233.3125,181.9375,7.5,62.875,197.125,240,236.75,224.0625,169.125,138.875,213.6875,239.8125,204.875,68.0625,135.5625,118.5625,0.4375,0,0,0.0625,0.25,12.25,15.8125
Coat,0,0.6875,113.6875,194,88.6875,0.875,0,0,64.5625,176.125,166.5625,164.1875,40.625,0,0,124.75,168,161.875,161.9375,83.75,0,0,142.25,166.8125,159,162.9375,104.3125,0,0,160.8125,172.875,160.75,166.75,123.6875,0,0,165.0625,163.8125,162.375,160.375,139.8125,0,0,128.4375,152.6875,171.75,139.75,119.875,0
Sandal,0,0,0,0,0,0,0,0,0,0.0625,0.5,14.1875,0.3125,3.625,0.0625,0.125,0.5,27.3125,47.0625,44.6875,16.375,0.25,5.125,39.0625,49.1875,33.5,66.6875,23.5625,11,38.125,3.5625,15.5625,97.625,32.625,28.125,19.875,29.75,31.5625,23.4375,10.25,77.625,25.625,0,0,0,0,0,0,0
Dress,0,14.125,140.3125,113.3125,135.9375,5.875,0,0.375,86.8125,237.125,223.75,225.0625,61.4375,0.25,1,143.8125,225.1875,225.875,219.9375,122.625,0.625,51.25,103.125,230.0625,233.25,219.1875,100.6875,41.4375,79.125,79.1875,229.5625,229.8125,236.125,34.125,93.375,0.125,68.875,234.8125,234.625,232.75,46.5,0.5,0,80.625,188.5625,190.3125,193.4375,60.125,0
Trouser,0,20.9375,104.9375,191.5,180.875,21.5,0,0,22.875,122.9375,201.625,123.375,26.75,0,0,25.0625,87.75,147,73.4375,29.5625,0,0,26.6875,40,108.4375,71.75,30.25,0,0,30.5625,39.625,92.6875,85.625,33.875,0,0,39.1875,41.5,99.375,90.3125,39.1875,0,0,34.875,37.375,43.6875,49.0625,38.5,0
Sneaker,0,0,0,0,0,0,0,0,0,0.25,0.3125,61.875,49.125,0.6875,0,0,0.8125,87.5625,135.5625,11.1875,122.25,0,0.8125,26.5625,137.1875,105.6875,109.8125,152.0625,38.8125,152.3125,107.8125,33.375,49.4375,91.0625,167.0625,28.8125,54.0625,51.5,58.3125,61.375,65.125,54.125,0.6875,8.9375,10.6875,10.25,9.3125,7.1875,7.4375
Coat,0,37.4375,84.3125,145.5625,90.375,54.375,0.0625,0,146.8125,230.25,193.9375,222.25,159.0625,0.0625,0,176.75,221.375,179.0625,209,199.625,0,0,195.875,223.625,177,207.3125,220.625,5,0,208.125,219.3125,178.625,212.125,221.625,19,0,210.375,223.75,178.375,215.8125,224.75,21,0,177.5,64.875,73.875,75.0625,155.5625,19.375
Pullover,0,21.25,75.0625,70.4375,67.625,33.125,0,0,66.9375,94.125,77.5625,80.9375,76.75,0,0,77.4375,130.625,94.5625,94.6875,113,0,0,106.25,110.6875,98.5625,104.5,113.125,0,0,108,104.25,107.5625,105.75,106.125,0,0,21.875,98.1875,102,96.375,51.9375,0,0,2.875,79.5625,124.625,105.5625,18.125,0
T-shirt/top,7.25,124.6875,148.5,130.75,136.4375,119.875,16.0625,49.0625,121.375,147.8125,149.3125,149.4375,114.125,65.5,9.875,108.25,122.75,125.9375,107.0625,112.625,34.6875,0,39.6875,133.75,137.5,139.8125,80.25,0.6875,0,49.75,144,149.5,146.75,95.3125,0.75,0,63.6875,145.8125,155.3125,141.9375,103.875,0,0.375,72.1875,142.9375,145.1875,132.25,100.4375,0.25
Pullover,0,17.625,75.8125,87.875,78.3125,27.5,0,0,70.3125,87.6875,85.625,103.8125,97.75,0,0,90.75,111.3125,57,83.875,110.625,0,0,121.4375,115.625,82.4375,97.8125,156.125,1.5625,0,93.1875,75.5,65.75,85.5,124.5625,10.0625,0,79.125,70.375,75.5625,62.8125,98,26.75,0,59.25,33.0625,31.875,35.75,70.1875,4
Pullover,0,89.375,184.9375,177.5625,185.4375,82.875,0,0,217.125,221.6875,220.0625,223.125,215.8125,0,0,216.625,225,223,226.25,217.375,0,18.4375,194,225.75,223,225.9375,194.1875,14.25,35.8125,175.625,230.0625,221.0625,228.75,182.25,36.8125,35.4375,142,232,224.6875,232.375,158.4375,45.3125,38.9375,104,21.25,19.75,21.5625,106.6875,39.6875
Trouser,0,0,86.25,126.75,85.5625,0,0,0,0,105.375,143.875,115.25,0,0,0,0,96.0625,137.3125,109.4375,0,0,0,0,81.4375,122.5625,96.625,0,0,0,0,77.8125,121.875,82.875,0,0,0,0,71.125,118.9375,71.6875,0,0,0,0,54.5,106.5625,55.375,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.3125,110.5625,122.875,135.4375,50.9375,0.3125,116.5,115.1875,170.125,197.6875,178.1875,32.75,86.625,149.375,172.8125,137.25,152.1875,149,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandal,0,0,0.125,0.125,28.5,86,33.625,0,0,16.125,88.875,151.75,156.4375,53.875,0,0.375,136.75,113.75,119,0.75,41.75,0,0.625,113.125,136.25,107.5,81.125,112.75,0,61.75,146.625,158.75,125.25,12.5,76.25,20.5,163.625,147.125,176.5,18.375,26.25,46.375,41,91.625,115.125,66.25,0.125,28.875,23.5
Sandal,0,0,0,0,0,0,0,0,0,0.125,5.875,0,0.25,0.1875,0,0.0625,0.625,50.3125,121.25,89.4375,60.25,21.5625,59.25,112.875,16.0625,21.75,179.1875,164.3125,80.125,102.625,89.8125,70.4375,41.375,118.875,83.0625,1.25,3.25,3,4.1875,3.5,3.9375,4.125,0,0,0,0,0,0,0
T-shirt/top,0,38.625,71.4375,99.3125,81.375,42.75,0,0.875,84.5,150,107.4375,120.375,83.875,1.4375,8.4375,81.125,107.25,140.3125,71.4375,77.75,7.6875,0.0625,5.1875,113.875,94.4375,94.375,0.0625,0,0,0.1875,116.875,71.75,87.8125,0.125,0,0,14.125,90.8125,81,79.875,6.75,0,0,25.125,82.0625,80.5,83.875,16.6875,0
Bag,0,0,0,0,0,0,0,6.3125,85,84.625,76.4375,73.5,86,56.8125,58.3125,129.125,156,151.25,145.0625,148.5,115.8125,53,131.375,154.8125,167.6875,167.0625,160,128.3125,62.5,154.1875,172.25,174.1875,173.3125,168.25,148.75,65.4375,111.9375,76.125,42.8125,43.3125,42.9375,37.875,0,0,0,0,0,0,0
Dress,0,5.625,124.9375,119.0625,138.1875,29.9375,0,0,37.8125,156.3125,134.6875,154,79.625,0,0,0.5,117.875,140.6875,151.125,0.8125,0,0,0.6875,107.4375,150.5625,133.625,0.875,0,0,0.375,126.875,157.5625,147.125,5.8125,0,0,0.75,135.75,147.25,151.625,25.1875,0,0,0.375,80.125,109.5625,94.5625,15.75,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.1875,13.0625,80.5625,64.5,51.25,1.5625,86.375,50.875,0.5,127.875,135.8125,22,67.875,152.9375,173.0625,144.4375,152.6875,171.375,126,0.0625,3.375,6.0625,4.8125,10.5625,5.5,0.5,0,0,0,0,0,0,0
Ankle boot,0,0,0,0.3125,66.625,11.875,0.0625,0,0,0,4.5625,215.4375,197.3125,154.4375,0,0,0.0625,45.875,224.3125,226.25,180.0625,0,0,0.375,162.75,216.8125,228.25,185.5,17.0625,28.6875,123.625,218.9375,186.375,228.3125,203.5625,189.0625,200.25,206.0625,200.5625,223.25,234.1875,212.1875,18.5625,79.3125,123.8125,136.6875,75,30.4375,35
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,37.375,40.6875,70.625,21.625,7,26.125,48.9375,63.1875,54.0625,16.3125,0.25,96.3125,124.375,128.75,129.625,122.625,118.8125,101.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bag,0,0,1.125,12.5,0.125,0,0,0,0.5625,69.5625,20.875,48.9375,0,0,0.375,9.25,89.75,48.0625,94.25,0.75,0.125,43.6875,162.3125,176.4375,167.4375,172.0625,202.5625,24.0625,96.0625,201.75,191,195.1875,199.625,216.5,55.875,44.875,227.8125,230.3125,224.5625,221.6875,154.0625,28.4375,0.625,95.875,80.3125,26.8125,25.4375,7.3125,0.25
Trouser,0,0,149.1875,205.75,178.6875,0,0,0,0,172.375,217.3125,186.375,0,0,0,0,162.375,137.75,149.4375,0,0,0,0,135.5625,68.0625,109.5625,0,0,0,0,138.6875,64.0625,131.3125,0,0,0,0,117.3125,96.9375,138.1875,0.5625,0,0,0,69.625,109.6875,91.3125,0.1875,0
Shirt,0.1875,79,184.8125,189.4375,180.5625,74.4375,0.0625,0,189.5,169.625,145.625,167.9375,184.9375,0,0,222.5625,120.5,100.0625,131.375,223.375,0,0.25,216.375,191.1875,204.4375,194.8125,217.4375,1.375,14,180.4375,208.5,216.5,209.75,199,16.0625,27.5,158.3125,227,216.9375,221.875,171.5625,23.375,35.125,123.9375,67.9375,65.5625,68.875,127.625,33.3125
Sneaker,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.3125,0.125,41.375,151.3125,145.5625,74.9375,105.875,89,150.1875,216.625,224.4375,225.3125,237.4375,175.3125,150.6875,233.8125,236.75,234.875,235.1875,224,186.8125,0.0625,8.875,27.5625,17,24.5625,24.5625,5.8125,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0.1875,22.875,116.625,124.8125,56.125,44.75,69.3125,109.3125,164,157.75,149.25,148.1875,107.75,65.625,111.875,123.6875,121.1875,101.0625,98.375,67.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0,4.875,0,0.375,0,0,0,0.75,216.4375,205.0625,159.125,152.5625,0,0,40.0625,242.375,240.4375,243.75,194.375,0,0.0625,107.375,239.5,238.75,243,211.625,3.3125,42.4375,193.5625,236.8125,234.1875,234.875,174.4375,174.9375,215,217.75,218.5,131.75,223.5625,129.375,4.8125,36.5,52.1875,19.5625,15.625,28,12.5
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.0625,14,20.75,0.125,0,0,0,21.5,153.625,171.1875,72.4375,0.3125,0.6875,35.5,159.375,205.5625,205.75,139.75,89.1875,127.0625,172,195,203.3125,207.25,162.5,47.25,106,120.9375,113.3125,112.125,115.75,76.375,0,0,0,0,0,0,0
Bag,0,0,0,0,0,0,0,16.3125,38.375,23,24.1875,25.5625,43.875,23.4375,54.3125,36.4375,30.375,27.1875,28.6875,10.5625,53.9375,46,13.25,35.625,40.875,28,11,44.3125,54.1875,15,36.6875,114.5,26.5,13.375,57.6875,18.9375,49.4375,43.0625,48.75,46.125,53.25,13.75,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,6.375,90,6.1875,0.3125,0,0,0.4375,90.625,183.625,212.5,89.9375,0.6875,1.5,79.3125,164.3125,175.1875,196.6875,128.125,82.5,146.5625,163.4375,160,188.625,193.125,139.375,17.8125,19.625,25.375,27.125,17.4375,22.875,22,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,2.5,2.5,2.5625,38.5625,50.9375,64.125,22.5,4.8125,4.75,14.25,219,219.625,218.0625,114.5625,4.0625,11.5,96.5,199.625,212.4375,218.8125,108.5625,135.0625,180.8125,189.125,198.4375,206.9375,121,61.5625,25.875,77,106.1875,125.6875,124.4375,51.3125,46.4375,0,0,0,0,0,0,0
Sandal,0,0,0,0.125,0.75,5.4375,5.5625,0,0,0,1.375,42.0625,138.3125,20,0,0,0.5625,71.5625,138.9375,64.8125,68.4375,0,1.25,0.1875,0.4375,110.9375,120.25,59.875,46.5625,199.75,188.625,122.9375,107.0625,93.5,46.9375,48.9375,93.4375,121.1875,99.75,94.6875,95.25,46.1875,0,1.25,21.5625,13.5625,0,0,0
Ankle boot,0,0,0,15.125,6.875,0,0,0,0,0.0625,74.4375,210.5,183.0625,108,0,0,0.3125,102.1875,201.5625,193.3125,98.1875,0,0,0.25,136.4375,198.125,184.4375,85.25,0.3125,0.375,64.375,202.1875,205.4375,163.625,109.6875,128,174.8125,203.4375,208.75,171.375,184.3125,104.625,8.25,68,89,35.5625,5.625,87.8125,46.5
Coat,0.125,24.1875,150,210.6875,154.5625,24.75,0.125,0.125,146.0625,190.9375,198.375,192.8125,145.75,0,0,185.125,169.25,174.25,173.8125,186.375,0,9.5,195.375,173.5,175.4375,180.25,204.0625,8.5,20.9375,178.25,178.75,177.25,183.8125,189.9375,24,25.8125,155.5,186.0625,177.375,190,171.625,27.9375,14.4375,93.75,94.25,106.375,102.6875,99.875,12.75
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.625,11.625,104.875,132.25,52.5625,51.625,78.25,131.8125,191.5625,155.5,170.8125,159.1875,148.4375,105.875,144.5,139,103.1875,99.125,109.5,72.9375,0,4.875,7.375,9.125,7.8125,9.5625,6.3125,0,0,0,0,0,0,0
Ankle boot,0,0,0,0.0625,0.1875,1.3125,2.875,0,0,0,15.4375,95.375,99.5625,37.1875,0,0,0,38.5,213.125,215.1875,53.3125,0,0,0.6875,93.5,211.875,217,120.375,0.375,0.4375,53.1875,196.9375,217.375,213.5625,172.5625,128,171.875,196.6875,208.125,184.25,191.9375,168.25,2.875,57.3125,88.875,55.1875,0.1875,57.375,47.5
Shirt,0,24.5625,127.6875,158.6875,142,49.1875,0,0,119.8125,213.8125,236.125,213.3125,179.875,0,0,167.875,222.6875,219.625,217.9375,226,0,0,196.0625,213.8125,220.1875,220.5,237.4375,25.5625,0,219.8125,216.9375,223.1875,224.4375,230.5,45.375,0,225.875,224,223.875,228.25,234.5625,46.4375,0,137.125,45.1875,74.5625,66.875,123,39.875
Ankle boot,0,0,0.6875,102.4375,102.8125,71.6875,51.25,0,0,0.1875,146.4375,237.6875,238.5,67.6875,0,0,0.0625,161.875,239.3125,239.4375,86.75,0,0,1.625,178.125,237.125,239.625,159.9375,0,0.6875,83.375,238.1875,237.625,238.0625,201.5,11.5625,85.625,219.9375,234.375,206,224.625,204.125,88.9375,194,227.5,174.5,15.125,195,184.75
Ankle boot,0,0,0,0,0,0,0,0,0,0.6875,30.9375,0.6875,0.5625,17.125,0.125,0,21.5625,196.3125,129.0625,94.8125,129.3125,0.5,0.875,116.3125,205.0625,213.6875,191.25,162.375,76.1875,140.625,173.0625,196.5,151.875,212.25,165.1875,75.5625,117,132.9375,69.0625,26.0625,138.6875,102.875,0,0,0,0,0,0,0
