label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Coat,0,27,165.125,164.5625,162.6875,53.5,0,0,65.75,211.125,208.9375,188.6875,119.3125,0,0,107.375,208.25,174.3125,144,180,0,0,118.125,211.875,191.625,187.5,190.5625,0,0,117.3125,212.0625,186.25,180.6875,199.1875,0,0,105.75,214.25,197.6875,188,194.125,0,0,32,174.9375,197.8125,176.6875,78.4375,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,6.5625,93.5625,108.125,12.3125,58,38.3125,99.9375,183,201.375,211.3125,219.125,174.9375,111.125,173,194.1875,191.5625,188.6875,205,165.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dress,0,0.375,84.875,102.25,93,0.125,0,0,0.125,84.0625,102.5625,81.5,0.125,0,0,0,96.5,91.875,80.9375,0.375,0,0,0,100.9375,119.3125,94.5,0.125,0,0,0.125,125.3125,114.0625,118.75,16.3125,0,0,24.9375,127.125,114.8125,125.625,42.375,0,0,36.6875,91.3125,102.25,100.625,48.6875,0
Trouser,0,0,86.3125,175.9375,127.75,0,0,0,0,138.3125,178.6875,150.625,0,0,0,0,162.0625,160.5625,144.125,0,0,0,0,170.4375,72.75,130,0,0,0,0,148.875,40.5625,120.25,0,0,0,0,120.875,63.0625,125.125,0,0,0,0,76.1875,58.5,105.1875,0,0
Sandal,0,0,0,0,0,0,0,0,0,0.375,15.875,0,0,0,0.0625,0.4375,5.375,129.9375,74.3125,98.5625,115.1875,26.8125,144.9375,126.9375,85.5625,127.75,110.75,108.75,147.75,126.5625,125.875,143.5,98.1875,36.25,0.125,37.4375,83.5625,64.3125,13.25,0.1875,0.125,0.0625,0,0,0,0,0,0,0
Coat,0,14.25,58.125,111.8125,48.875,8.8125,0,0,41.75,114.0625,92.875,94.0625,22.9375,0,0,46.9375,125.3125,137.625,112.5,29,0,0,67.75,115.9375,146.5,112.625,43.875,0,0,88.25,105.6875,85.25,129.8125,63.4375,0,0,64,130.0625,87.5625,75.75,46.0625,0,0,21.875,61.5625,82.4375,50.5,13.25,0
Bag,0,0,0,0,0,0,0,62.3125,99.5625,89.3125,97.0625,90.0625,82.25,76.75,75.25,114.875,138.5,105.375,114.6875,124.125,108.25,85.625,120.5625,123.1875,137.3125,133.75,133.0625,67.8125,73.3125,129.5,143.5,142.8125,131.5625,145.0625,77.375,10.75,136.8125,137.4375,142.375,146,138.8125,27.25,0.0625,13.5,20.0625,22.5,0,0,0
Pullover,0,1.0625,120.8125,233.625,152.375,13.5,0,0,88.75,227.5625,231.125,230.625,147.125,0.1875,0,132.625,218.8125,232.125,228.0625,191.4375,0,0,176.5625,135.625,235.25,187.75,192.5625,1.625,0,190.625,169.75,235.3125,227.25,180.375,18.625,0,159.6875,205.875,235.625,240.875,145.375,28.3125,0,145.9375,53.375,61.4375,59.125,119.9375,29.375
Trouser,0,0,93.875,170.75,129.625,0,0,0,0,152.4375,198.375,160.1875,0,0,0,0,132.125,215.9375,157.8125,0,0,0,0,122.6875,190.125,187.4375,0,0,0,0,113,141.8125,115.625,0,0,0,0,106.9375,158.9375,135.375,0,0,0,0,103.625,123.0625,147,0,0
Pullover,0.3125,63.6875,129,134.3125,133.3125,51.1875,0.25,0,123.5625,134.8125,134.5,138.25,119.625,0,0,161.75,153.0625,153.75,160.4375,151.875,0,1.0625,160.1875,158.6875,161.4375,165.3125,149.625,1.9375,12.0625,154.625,162.0625,173.0625,170.5,147.0625,11.125,14.1875,138.125,159.125,183.6875,169.625,133.9375,16.875,0.1875,40.375,150.9375,152.625,156.25,40.375,0.125
Dress,0,0,0.9375,54.125,13,0,0,0,0,3.9375,165.75,38.125,0,0,0,0,46.875,169.125,80.8125,0,0,0,0,102.125,168.6875,121,0,0,0,0,115.875,152.75,144.3125,0,0,0,0,82.9375,176.0625,130.125,0,0,0,0,63.6875,170.1875,85,0,0
Pullover,0,47.6875,131.3125,130.0625,146.8125,81.9375,0.125,0,135,146.375,140.875,143.3125,153.625,20.125,5.9375,148.1875,137.25,121.3125,131.0625,136.3125,49.6875,17.8125,136.125,133.75,122.75,129.625,155.375,52,20.375,134.25,130.625,111.5,123,123.4375,54.0625,24,121.625,100.8125,94.6875,99.0625,109.8125,47.0625,18.4375,78.6875,103.25,112.5625,102.375,69.875,37.6875
Coat,0,10.0625,77.3125,111.8125,86.9375,16.3125,0.0625,0,91,151.5,111.625,164.625,110.125,0,0,118.875,164.25,157.9375,156.625,155.875,0,0,143.75,136.6875,151.875,169.125,150.5625,9.375,0,150.1875,134.625,137.5,142.375,166.1875,30.5,0,158.0625,148.875,158.5625,146.4375,147.0625,34.25,0,120.375,17.5625,37.5625,13.5,84.6875,30.0625
Dress,0,0.375,45.875,0.125,44,0.5,0,0,0.0625,168.0625,232.9375,149.9375,0.375,0,0,0.5625,186.625,233.1875,170.4375,0.1875,0,0,0.125,229.8125,236.625,220.3125,0.1875,0,0,26.25,238.75,240.1875,235.375,4.8125,0,0,62.8125,236.0625,217.1875,234.8125,41.375,0,0,77.375,122.625,6.75,153.25,48.5,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1875,51.875,101.9375,29.25,48.6875,1.125,95.4375,100.8125,4.4375,34,149.6875,31.875,82,131.1875,129.3125,60.9375,54.0625,105.4375,72.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dress,0,2.9375,144.6875,218.375,165.0625,23.625,0,0,37,217.8125,216.9375,212.625,66.9375,0,0,58,179.5,221.3125,149.375,101.75,0,0,86,154.375,224.875,150,124.4375,0,0,96.125,180.3125,225.375,177.5625,131.0625,0,0,43.125,183.6875,224.375,209.4375,53.5625,0,0,0.5625,160.4375,218.8125,210.3125,0,0
T-shirt/top,0.4375,116.3125,191.0625,130.5625,195,119.25,0.1875,0,219.4375,232.25,236.875,233,219.875,0,4.875,234.8125,195.0625,167.625,216,232.4375,1,23.4375,200.375,184.375,128.0625,188.875,183,19.25,37.6875,169.5,172.6875,133.0625,189.3125,154.4375,36.6875,35.625,143.25,213.5625,172.1875,206.375,143.625,37,0.125,10.5,182.0625,229.1875,173.75,8.375,0.125
Coat,0,0,64,154.625,63.6875,1.125,0,0.125,107.75,170,166.5625,151.375,102.4375,0.0625,0,164.875,187.375,179.9375,151.0625,158.6875,0,0.4375,199.75,195.25,170.5625,157.5,191.3125,6.9375,17.25,173.625,193.1875,177.9375,155.9375,170,17.375,26.5625,148.8125,210.4375,175.375,184.9375,146.8125,23.8125,20.3125,119.875,36.9375,45.9375,33.1875,106.9375,24.3125
Shirt,0,15.1875,100.125,151.6875,128.8125,26.8125,0,0,141.75,163.6875,145.6875,147.1875,162.75,5.4375,22.875,163.3125,154.875,125.8125,132.5625,153,62.25,0.1875,40.875,144.9375,123.1875,129.5625,82.6875,2.25,0,0.5625,138.1875,124.5,127.5,42.1875,0,0,0.375,147,122.0625,130.125,49.125,0,0,0.1875,147.9375,123.5625,139.3125,51.75,0
Shirt,0.125,35.25,94.5,77,87.25,40.3125,0.1875,0.25,90.25,115.9375,93.875,97.6875,100.6875,0,0,121.9375,134.5625,114.625,118,135.9375,0,0,162.625,131.3125,123.9375,120.1875,148.6875,8.1875,5,189.0625,129.875,132.4375,128.9375,146.25,21.375,27.9375,191.3125,132.5,146.0625,134.9375,149.3125,29.625,25.375,121.25,69.5,82.6875,74.625,122.625,23.0625
T-shirt/top,0,96.375,184.25,173.0625,191.8125,116,5.25,56.6875,228.3125,213.25,219.125,214.5625,206.75,93.25,7.5,146.625,101.1875,97,116.1875,171.0625,35.25,0,26.9375,165.9375,140.375,160.875,83.3125,0.0625,0,20.125,198.3125,167.6875,177.625,88.9375,0,0,29,230.875,222.125,221.25,95.3125,0,0,3.625,171.1875,215.75,199.9375,33.375,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6.1875,80.125,104.375,2.25,52.75,62.75,95.5,164.5625,186.0625,194.5,196.25,163.3125,58,123.125,154.875,148.9375,141.3125,167.9375,132.3125,0,3.4375,6.3125,10.25,14.25,7.1875,5.4375,0,0,0,0,0,0,0
T-shirt/top,0,0,86.6875,180,194.0625,31.125,0,0,0,193.625,209.1875,199,56.4375,0,0,15.75,195,190.9375,192.25,65.4375,0,0,1.6875,196.6875,189.125,194.25,43.6875,0,0,0,193.1875,192.375,193.3125,55.25,0,0,18.5,203.3125,201.375,196.5625,81.0625,0,0,23.0625,199.375,198.1875,173.375,23.5625,0
Pullover,0.125,34.4375,91.25,121.0625,98.625,36.875,0.75,0.3125,79.9375,101.3125,82.1875,93.0625,86.25,0.0625,0.1875,120.5,142.5625,109.5625,121.75,139.125,0.125,0.125,158.75,109.25,118.0625,99.9375,152.1875,4.9375,5.125,166.75,109.5,117.875,118,147.0625,20.3125,21.875,144.75,85.0625,92.1875,87.875,134.375,35,24.4375,80.875,0.0625,0,0.1875,64.25,45.125
Dress,0,0,40.5625,124.9375,78.6875,0,0,0,0,37.25,97.375,74.625,0,0,0,0,44.8125,101.1875,81.5,0,0,0,0,63.25,100.8125,117.5625,0,0,0,0,72.3125,100.9375,98.5625,0,0,0,0,88.5625,112.8125,100.8125,0,0,0,0,98.25,83.625,127.75,0,0
Bag,12.1875,32.875,26.6875,27.1875,31.875,39.25,17.625,58.0625,122.5,140.625,142.5,144.0625,140.875,93.875,95.625,144.4375,147.6875,122.625,145.8125,149.125,124.875,116.9375,166.75,160.5,128.625,155.4375,167,102.25,83.375,178.625,190.5,183.75,181.0625,182.25,44.3125,83.4375,181.3125,190.25,190.6875,177,172.875,37.75,31.875,103.3125,114.0625,96.5625,57,46.5625,4.875
Dress,0,0,138.875,160.75,177.875,0,0,0,0,109.8125,192.5,153,0,0,0,0,94.3125,243.75,129.125,0,0,0,0,142.1875,244.3125,182.8125,0,0,0,0,172.0625,244.125,198.25,0,0,0,0,183.25,244.5625,208.375,0,0,0,0,166.1875,219.1875,197.6875,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.1875,24,99.6875,84.25,80.625,0,0,0.125,52.8125,143.875,152.875,104.875,0.1875,0.375,15.375,136.75,180.5625,163.375,125.6875,49.4375,68.875,155.5,155.0625,174.8125,166.375,147.5625,135.1875,176.75,173,182.5625,171.875,186.4375,158.8125,0.125,20,58.75,25.4375,5.375,44.0625,29.9375
Pullover,0,0.125,107.75,117.0625,88.4375,17.8125,0,0,23.75,126.6875,97.25,108.25,60.25,0,0,54.1875,104.125,118.9375,160.375,83,0,0,62,110.875,120.4375,136.375,122.25,0,0,77.1875,122.875,121,97.375,128.4375,0,0,93.0625,130.6875,129.75,84.6875,122.875,0,0,56.375,95.3125,109.8125,69.0625,86.4375,0
Ankle boot,0,0,0,17.1875,73.4375,104.1875,43.875,0,0,0,46.0625,177.25,180,110.8125,0,0,0.0625,52.375,179.875,173.25,80.4375,0,0,0.3125,40.0625,161.4375,151.4375,55.75,0.1875,0.25,12.125,107.3125,177.4375,155.375,54.875,71.75,94.5,108.4375,155.1875,173.375,167.375,72.1875,47.125,120,147.9375,128.125,130.125,143.125,68.3125
Ankle boot,0,0,0,3.9375,3.4375,0,0,0,0,0.25,108.625,229.5,233.75,167.4375,0,0,0.75,115.0625,226.6875,227.8125,124.9375,0,0,1.9375,181.4375,217.9375,227.625,149.25,11.1875,29.375,136.8125,209.3125,223.9375,222.375,193.75,148.125,219.875,224.1875,223.125,147.6875,218.25,192.5,0,12.125,37.375,9.875,0.75,24.3125,15.9375
Sneaker,0,0,0,0,0,0,0,0,0,0,31.125,57.5625,28.25,14.375,0,0,3.375,75.6875,89.25,105,77.0625,0,0.25,52.375,85.6875,79.9375,76.75,73.125,16.0625,33.0625,75.6875,83.875,91.75,94.5,80,11.9375,15.1875,18.625,19.9375,17.875,14.75,12.25,0,0,0,0,0,0,0
Pullover,0,41.25,55.4375,65.875,76.875,45,0,27.75,79.4375,106.75,94.4375,88.5625,81.875,26.3125,47.75,79,213.5625,183.5,185.25,61.9375,38.8125,56,87.75,182,179.375,180.1875,66.9375,46.4375,57.625,88.75,62.75,51.3125,62.0625,76.875,52.5625,61.8125,79.625,71.75,63.3125,68,97.25,57.625,23.0625,61.1875,66.0625,59.375,53.4375,50.75,43.6875
Pullover,0,44,153.8125,169.375,132.125,39.3125,0,0,163.125,238.8125,240.5625,182.625,160.75,0,0,187.0625,240.25,241.1875,144.5,183.375,0,0,209.9375,239.9375,241.625,124.8125,203.0625,0,0,204.5625,231.875,242.375,129.125,205.9375,0,0,172.25,241.8125,243.3125,192.625,173.4375,0,0,111.625,15.4375,17.625,17.0625,108,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,24.0625,61,0.5,0.3125,20.625,32.6875,100.625,154.625,173.9375,140.9375,156.6875,48.75,84.5625,97.625,88.5,98.625,95.75,91.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dress,0,0,142.375,169,137.75,0,0,0,0,125.3125,212.125,142.75,0,0,0,0,92.9375,207.125,104.8125,0,0,0,0,154.375,233.5625,142.375,0,0,0,0,188.9375,232.3125,167.6875,0,0,0,0,197.375,233.375,170.8125,0,0,0,0,183.3125,233.6875,148.4375,0,0
T-shirt/top,0,0.3125,31,159.25,25.5625,0.375,0,0,26.75,120.875,116.875,132.875,23.9375,0,0,52.75,116.25,110.375,130.125,55.4375,0,0,81.4375,78.5625,111.9375,84.9375,79.1875,0,0,86.5625,84.1875,115.25,90.1875,88.6875,0,0,72.6875,143.25,178.4375,146.8125,80.25,0,0,25.4375,186.9375,155.625,183.1875,23.5625,0
Bag,0,0,0,0,0,0,0,0,0.125,0.125,15.125,7.8125,0,0.1875,0,49.125,100.25,100.5,115.5,106.125,84.5,47.4375,175.5,163.5625,163.25,160.375,160.5,180.3125,123.625,192,189.6875,186.9375,189.75,190.875,191.75,53.9375,86.125,95.9375,96.875,97.625,97.4375,73.25,0,0,0,0,0,0,0
Pullover,0,0,0,0,0,0,0,0.125,8.8125,45.4375,86.875,50,6,0,3.6875,62.25,63.4375,56.3125,62,56.9375,1.5,50.0625,77.4375,77.1875,59.8125,60.3125,72.1875,36.5,64.75,91.4375,110.3125,66.8125,79.75,102.5,71,44.875,43.875,84.625,68.0625,62.3125,55.9375,42.0625,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8125,13.8125,0.375,0,0,0,29.6875,69.8125,41.5,84,49.1875,29.875,31.375,0.375,6.5625,11.25,15.375,18.375,20.625,21.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0.25,0.3125,0.125,67.375,2.375,0,0,0.875,65.4375,120.5625,101.25,1.3125,0.125,22.1875,18.5,3.6875,134.9375,84.3125,77.75,57.6875,108.625,100.375,97.25,84,90,58.625,44.5,62.125,62.5625,60.0625,58.25,62.8125,38.125,0,0,0,0,0,0,0
T-shirt/top,0,0,103.875,89.625,150.9375,0.5625,0,0,0,149.8125,152.625,154.0625,32.1875,0,0,0.3125,139.5,122.0625,130.6875,40.625,0,0,1,137.875,114.625,128.4375,35.375,0,0,3,124.9375,118.75,122.1875,44.5,0,0,18.25,134.3125,123.25,112.3125,59.4375,0,0,10.4375,122.1875,117.25,112.9375,39.3125,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,1,0.0625,57.125,131.75,138.375,83.5625,81.375,122.6875,160.0625,190.8125,192.5625,186.5,161.5625,48,115.125,142.5625,145.75,152.25,151.25,141.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coat,0,3,92.875,188.375,87.75,0.5,0,0,49.6875,168.8125,175.75,173,34.9375,0,0,78.375,187.4375,182.8125,195.0625,66.4375,0,0,98.3125,193.9375,187.75,197.625,91.75,0,0,115.625,183.25,187,181.8125,105.1875,0,0,95,105.1875,129.125,104.8125,87.4375,0,0,0.3125,0.6875,24.9375,0.625,0.625,0
Shirt,0.5,67.4375,164.375,153.5625,157.9375,59.0625,0.1875,0.125,164.75,176.6875,180.9375,177.8125,157.3125,0.125,9.5625,207.3125,179.0625,177.625,185.0625,205.9375,8.375,43.0625,202.9375,181.4375,183.375,182.375,203,43.625,72.75,171.3125,184.25,185.1875,186.0625,169.875,68.9375,32.875,107.25,179.625,189.0625,181.6875,103.375,27.6875,0,46.4375,151.25,167.5625,145,34.9375,0
Coat,0,5.9375,122.9375,198.1875,128.0625,14.0625,0,0,32.875,207.8125,195.125,203.3125,56.4375,0,0,84.5625,218.0625,205.875,214.1875,113.9375,0,0,118.6875,205.25,210.625,205.75,146.8125,0,0,135.1875,214.125,213.4375,210.375,161,0,0,107.375,219.5625,218.5,216.625,122.375,0,0,0,157.3125,176.625,159.625,0.1875,0
Pullover,0,81.4375,135.75,110.75,128.0625,82.875,0,0,149.5,123.5,139.25,121.6875,131.8125,0,0,164.0625,150.375,137.25,134.9375,143.6875,0,8.25,173.125,151.0625,135.3125,137.125,166.0625,4.9375,23.5,158.4375,144.8125,137.125,137.375,159.6875,26.125,26,126.125,145.5625,135.875,131.3125,121.75,20.8125,0.0625,36.8125,144.25,141.8125,125.75,34,0.25
Shirt,0,30.8125,140,131.5625,139.375,18.1875,0,0,140.125,229.8125,224.1875,228.3125,115.4375,0,0,181.1875,234.3125,231.875,234,157.625,0,0,203.4375,233.25,233.5625,233.75,188.1875,0,0,224.375,232.25,234.25,232.8125,206.875,0,0,229.375,204.125,209.625,205.4375,212.0625,0,0,120,1.125,1,0.875,125.625,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,50.375,126.4375,111.1875,11.4375,36.4375,49.5625,112.0625,192.25,213.4375,230.1875,228,143.875,19.875,45,66.8125,73.625,75.0625,71.375,44.75,0.0625,1.0625,7.4375,8.25,8.125,7.3125,2.75,0,0,0,0,0,0,0
T-shirt/top,0,23.3125,63.4375,176.75,65.375,26.75,0,0,60.875,52.6875,41.5625,53.1875,63.75,0.5625,5.9375,76.9375,56.375,56.375,56.5,76.0625,7.25,0,1.25,61.6875,56.125,62.3125,4.625,0,0,3.0625,63.4375,57.0625,63.0625,5.875,0,0,4.8125,58.5,55.5,58,11.25,0,0,5.125,57.5,54,56.875,14,0
Bag,0.4375,63.375,61.0625,63.25,65.625,73.75,0,57.375,176.125,164.25,174.125,168.4375,167.0625,45.1875,66.5625,181.125,171.0625,176.9375,171.625,156,54.375,116.5625,161.875,156.6875,156.5,153.5,156.5,60.375,168.25,169.625,167.25,168.4375,163.875,156.375,124.5625,191.25,139.1875,155.5,162.5,160.4375,97.625,163.375,50.0625,64.0625,114.5,111.875,113.5625,90.75,21.625
Pullover,0,50.875,133.5625,198.375,161.5,76.25,0,0,142.125,166.625,161.125,153.3125,166.6875,3.8125,0,155.875,176.8125,152.125,151.6875,177.1875,10.375,0,175.0625,154.5625,155.625,159.625,155.5625,16.0625,0,162.8125,170.5,164,170.125,139.625,25.0625,0,144.75,166.5625,180.8125,175.3125,137.1875,34.9375,0,119.75,77.125,94.4375,94.375,99.0625,36.5625
Pullover,0.125,93.5,196.5625,165.9375,201.4375,109.0625,0.5,0,204.1875,219.125,203.25,221.625,212.25,0.0625,1.9375,230.875,217.9375,119.875,203.5,223.1875,12.125,19.6875,232.1875,208.4375,172.6875,202.875,225.875,37.75,37.3125,230.0625,221.625,225.3125,223.1875,225,57.1875,43.125,231.9375,222.3125,226.875,225.875,225.125,69.8125,14.9375,165.125,116.625,113.875,113.0625,127.625,40.8125
Shirt,0,0.125,79.75,131.125,107.6875,10.875,0,0,35.0625,176.1875,137,173.4375,76.5625,0,0,61.3125,187.5,181.0625,199.625,103.5,0,0,73.8125,182.5625,194.8125,187.5625,112.25,0,0,74.25,177.6875,189.5625,159.1875,83.375,0,0,0.8125,118.375,199.625,179.4375,0.9375,0,0,0.3125,83.25,114.5625,119.875,0.4375,0
Coat,0,7.5625,34.625,46,10.8125,4.6875,0,0,60.1875,51.9375,46.5625,46.375,33.6875,0,1.3125,71.0625,57.0625,47.625,40.4375,39.5,0,4.25,63.3125,66.8125,46.125,38.1875,42.625,0.6875,9.375,73,37.4375,44.25,37.3125,63.375,2.125,11.25,78.625,27.25,45.5,14.0625,76.25,4.4375,8.8125,35.875,61.875,67.1875,48.6875,38,4.8125
Trouser,0,0,97.6875,176.125,110.875,0,0,0,0,114.9375,178.125,136.4375,0,0,0,0,82.125,152.0625,107.375,0,0,0,0,74.5,123.1875,98.25,0,0,0,0,85.3125,86.875,109.125,0,0,0,0,81.875,72.25,122.8125,0,0,0,0,57.3125,63.25,99.5625,0,0
Trouser,0,0,120.6875,189.5,158.375,0,0,0,0,98.0625,169.4375,143.1875,0,0,0,0,81.1875,147.0625,108.4375,0,0,0,0,72.375,112.9375,88,0,0,0,0,67.6875,105.9375,92.0625,0,0,0,0,72.8125,106,109.125,0,0,0,0,60.5625,93.1875,103.4375,0,0
T-shirt/top,0,0.375,87.3125,113.5,158,1.125,0,0,9.75,198.9375,217.0625,222.5625,98.1875,0,0,14.6875,218.6875,220.6875,147.375,137.4375,0,0,89.5,219.1875,221.5625,62.8125,145.6875,0,0,80.5,228.0625,224,122,157.4375,0,0,84.9375,223.875,223.5,150.5625,26.125,0,0,84.6875,201.6875,202,95.5625,0.625,0
Dress,0,0,86.0625,172.75,163.625,0,0,0,0,62.4375,239.3125,151.0625,0.375,0,0,0,58.875,227.1875,129.8125,0.5625,0,0,0,106.4375,130.8125,137.8125,0,0,0,0,115.5625,153.5,163.6875,0,0,0,0,126.5,180.0625,177.375,9.6875,0,0,0,115.1875,165.4375,168.25,22.6875,0
Sandal,0,0,0.125,2,7.4375,4,0.0625,0,0,0.375,41.625,84.25,49.8125,0.75,0,0,0.125,40.3125,62.0625,24.6875,0.25,0,0.0625,0.125,0.9375,0.8125,38.0625,0.875,2.0625,16.875,43.8125,63.0625,98.9375,35.875,0.3125,28.875,141.375,101.5,155.6875,170.0625,101.5,34.5,52.25,72.9375,71.25,68.25,74.8125,77,53.0625
Ankle boot,0,0,0,0,0,0,0,0,0,0.3125,33.375,39.25,9.0625,46.5625,0,0,0.125,44.6875,193.6875,204.625,78.25,0.25,0.1875,1.4375,105.5,188.1875,204.8125,103.5625,17.375,40.875,103.625,171.375,216.1875,218.875,134.1875,80.9375,155.5,185.8125,200.375,157.4375,166.75,135,0.1875,0,3.75,1.9375,0.25,9.6875,3.875
Ankle boot,0,0,0,0,0,0,0,0,0,0,8.125,60.1875,54.125,58.1875,0,0,0.25,74.5,149.375,160.3125,119.9375,0,0.4375,16.3125,116.75,161.625,181.6875,136.1875,43.1875,51.25,94.875,132.6875,154.1875,157.25,136.6875,45.8125,86.9375,100.125,71.8125,21.9375,108.3125,67.75,0,0,0,0,0,0,0
Dress,0,0.5625,133.1875,143.8125,149.4375,50.5625,0,0,2.875,176.0625,178.0625,180.125,98.9375,0,0,35.125,163.8125,180.125,155.5,136.1875,0,0,67.75,187.375,182.75,176.125,155,0,0,31.4375,137.625,188.5,184.3125,96.75,0,0,0.0625,130.0625,196,182.25,34.125,0,0,0.4375,127.375,194.5625,174.25,29.875,0
Ankle boot,0,0,0.5,78.875,117.4375,128.9375,102.25,0,0,0.5625,139.6875,188.6875,193.5625,154.625,0,0,0.1875,105.5,191.4375,187.3125,90.375,0,0,0.1875,126.5,188.125,186.625,66,0.625,0.75,40.625,161.6875,178.1875,183.5625,107.5,114.5625,107,96.3125,142.9375,159.8125,183.6875,143.5,47,115.875,134.9375,118.0625,93.75,143.375,102.9375
Sneaker,0,0,0,0,0,0,0,0,0,0,0.125,10.875,0.8125,0.375,0,0.0625,0.4375,36.5,87.4375,59.0625,33,3.125,54.125,123.875,148.0625,175.1875,185.125,106,109.4375,124.6875,101.375,98.5,61.3125,45.625,31.75,9.875,43.5,52.6875,51.1875,46.1875,39.375,39.8125,0,0,0,0,0,0,0
T-shirt/top,0,22.4375,57.5,93.9375,71.625,29.375,0,0,60,49.1875,49.0625,39.5,70.6875,3.375,0,1.6875,54.4375,57.3125,47.375,19.3125,0,0,0.25,59,60,80.0625,1.9375,0,0,0.5625,49.5625,44.5,49.625,8.8125,0,0,18.0625,66.0625,40.125,51.0625,27.75,0.0625,0,2.3125,106.8125,160.3125,135.625,11.125,0.0625
Trouser,0,0,116.9375,162.5,153.375,0,0,0,0,120.0625,172.1875,151.6875,0,0,0,0,96,113.4375,129.75,0,0,0,0,90.1875,101.5,117.8125,0,0,0,0,83.625,79.875,117.9375,0,0,0,0,83.5,65.8125,120.6875,0,0,0,0,75.125,59.5625,106.375,0,0
Pullover,0,0.25,82.0625,136.9375,125.0625,17.3125,0,0,50.25,190.875,156.4375,173.125,136.9375,0.5,0.375,119.5,162.3125,114.1875,144,181.3125,0.5625,0.3125,187,193,203.875,183.9375,208.8125,18.9375,10.4375,218.5,157.5,203.0625,206.8125,161.1875,66.0625,49.875,167.375,123.8125,196.625,147.3125,111.8125,111.4375,55.0625,122.375,89.25,107.625,104.0625,81.625,123.625
Sneaker,0,0,0,0,0,0,0,0,0,0,0.125,0,0.3125,19,0,0,0,36.0625,120.9375,155.3125,111.1875,0.25,0.25,14,68.875,110.9375,112.625,83.4375,31.0625,52.5625,80.6875,111.5,91.25,78.375,97.9375,13.5,20.375,24.75,23.5625,22.875,23.8125,25.4375,0,0,0,0,0,0,0
Ankle boot,0,0,0.75,100.4375,198.125,195.1875,62.4375,0,0,1.5,121.875,206.5625,215.9375,93.25,0,0,0.625,122,212,225.5625,23.5,0,0,1.9375,169.5,200.375,206.875,87.25,0,0,65.625,184.75,197.125,191.625,111.25,31.5625,79.9375,167.625,199.5625,157.5,162.0625,120.625,74.375,153.875,181.8125,125.625,0.6875,131.8125,116.6875
Pullover,0.3125,61.9375,176.5625,165.3125,183.75,61.875,0,14.4375,187.4375,173.6875,175.8125,179.4375,175.9375,0.8125,49.625,196.625,115.8125,130.75,123.625,194.625,26.4375,66.5625,195.3125,157.1875,151,160.375,190.5625,45.625,75.4375,191.8125,187.5,177.125,182.6875,191.625,61.625,81.25,193.875,190.75,188,186.8125,191.6875,78.25,73,181.4375,191,193.5,189.5625,164.75,70.875
Trouser,0,0,84.125,88.8125,58.3125,0,0,0,0,96.5625,115.3125,76.1875,0,0,0,0,92.9375,124.0625,86.125,0,0,0,0,98.5,74.3125,90.4375,0,0,0,0,104.8125,26.375,100,0,0,0,0,87.9375,23.0625,104.125,0,0,0,0,70.125,29.8125,106,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6875,92.0625,89.6875,80.875,127.375,63.75,53,13.1875,37.125,46.5625,39.6875,41.625,48,35.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bag,0,0.1875,26.9375,33.125,51.8125,2.6875,0.0625,0,22.5,27.3125,0.125,3.0625,42.4375,0.6875,0.1875,92.3125,10.5,0.1875,3.375,38.75,14.3125,0.8125,145.75,115.25,107.0625,102.9375,113.4375,34.4375,49.9375,127.625,96,101.3125,99.6875,109,45.1875,36.25,135.3125,113.6875,112.4375,105.375,102.9375,62.1875,11.8125,115.1875,118.4375,113.75,98.9375,95.0625,42.8125
